Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",32.13,15.9871,1.6097,-20.51,7.15,26.169999999999998,15.03,0.9573512906846241,,32.8784,0.0,0.78125,1,64.0952380952381,38.70009020557375,53.73410035155001,69.73857462448066,43.42857142857143,53.9393149410828,78.0,1.3333333333333335,47.33333333333333,51.957520458757955,38.70009020557375
EME,Industrials,Construction & Engineering,646.27,25.5941,1.7811,30.18,14.11,36.84,9.41,0.7108356089568542,,35.811,0.0,0.7142857142857143,1,57.60302556077204,83.06789376174646,73.8849765258216,47.944606844420825,40.701617110067815,60.64042396056575,51.741001564945236,1.3333333333333335,31.577934272300475,51.92167705408616,40.701617110067815
KWR,Materials,Specialty Chemicals,151.1,1000000.0,1.3873,25.71,0.08,-0.66,2.88,0.9768158881697135,,15.1238,0.0,0.8888888888888888,1,33.84588193708025,73.99887308621318,28.22552138564864,64.05797101449275,44.77941176470588,48.98153183762814,97.01307882644043,1.3333333333333335,58.741180629197586,51.90942647509897,28.22552138564864
LOPE,Consumer Discretionary,Education Services,176.41,23.3484,4.5244,7.57,7.05,27.26,23.65,0.36306515503346526,,7.7445,0.0,0.8888888888888888,1,24.74358974358975,48.22794437201216,82.0882808466701,45.182584753054556,52.69230769230768,50.58694148152685,90.64102564102564,1.3333333333333335,54.91794871794871,51.8862436524534,24.74358974358975
HCI,Financials,Property & Casualty Insurance,174.02,11.0589,2.7596,27.15,9.02,31.91,37.12,0.6390798911699235,,51.8897,-0.11111111111111105,0.7777777777777778,1,51.38224348750664,65.19406057042046,87.680448206764,57.96592696940013,4.501736574939888,53.34488316180623,79.86443381180224,1.3333333333333335,48.451993620414676,51.877016299388764,4.501736574939888
SNPS,Information Technology,Application Software,525.18,75.4203,14.2435,13.52,15.12,7.090000000000001,20.75,0.5575020105598095,,4.6175,0.05299539170506917,0.8387096774193549,1,20.300489168413698,52.476220951532945,48.116137809884556,58.551667293805664,81.1533052039381,52.119564085514995,84.43978569764734,1.3333333333333335,51.19720475192173,51.84285628543701,20.300489168413698
SWX,Utilities,Gas Utilities,81.14,12.7277,2.9337,-6.87,-23.31,12.64,25.53,0.8872707659115424,,15.354,0.022727272727272707,0.75,1,70.37617554858934,8.962158531124048,64.73354231974922,69.78056426332289,65.8307210031348,55.93663233318406,69.27899686520377,1.3333333333333335,42.10073145245559,51.785862068965514,8.962158531124048
RCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",311.5,20.8877,4.8721,2.88,8.6,46.77,25.57,0.728381648476468,,37.0918,0.0,0.78125,1,33.33333333333334,54.67649432654418,78.4352828379674,58.57820389900927,43.42857142857143,53.690377165085124,78.0,1.3333333333333335,47.33333333333333,51.78326401555958,33.33333333333334
MOG-A,Industrials,Aerospace & Defense,272.65,38.8173,2.3601,92.74,7.11,12.389999999999999,8.09,0.999535027898326,,34.4627,0.0,0.8333333333333334,1,44.92156189167525,73.90222377478563,40.57597618229703,70.39159639536868,39.39654185274247,53.83758001937381,77.3846330012596,1.3333333333333335,46.96411313408909,51.77553995378839,39.39654185274247
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",34.18,2.6365,2.176,73.84,-68.48,67.45,-12.38,0.476854787571338,,-15.2071,0.0,0.9,1,69.52380952380952,51.120543132507244,40.637264301693826,36.549185043144774,43.42857142857143,48.25187468594536,98.47619047619047,1.3333333333333335,59.619047619047606,51.66202656587603,36.549185043144774
AZZ,Industrials,Heavy Electrical Equipment,122.18,11.6146,2.2873,19.06,1.55,27.36,14.86,0.9901525391002126,,47.01,0.0,0.6666666666666666,1,68.99274434485702,53.937504543973546,74.6052069995732,72.75811530129893,39.3299189073837,61.92469801941727,45.0917626973965,1.3333333333333335,27.58839095177123,51.623805899123454,39.3299189073837
EXLS,Industrials,Data Processing & Outsourced Services,42.68,28.0534,3.3424,25.36,14.43,24.42,15.15,0.3555849306014542,,-5.742,0.0,0.8125,1,43.305164319248824,88.3433547584491,69.5868544600939,33.380387988307206,42.610328638497656,55.44521803291933,70.02816901408451,1.3333333333333335,42.55023474178404,51.57672304557874,33.380387988307206
BK,Financials,Asset Management & Custody Banks,119.04,15.833,2.12845,5.16,284.5591,12.17,26.54159,0.9360308285163778,,52.7133,0.012307692307692242,0.6923076923076923,1,59.60925039872408,72.3774053382992,46.88995215311006,70.16210731412441,57.30697301629709,61.26913764411097,47.26209463051568,1.3333333333333335,28.890590111642744,51.555573384370504,46.88995215311006
SXI,Industrials,Industrial Machinery & Supplies & Components,237.26,54.6358,3.4344,23.29,18.51,7.62,11.84,0.8747730665268083,,28.8336,0.0,0.8888888888888888,1,32.27905444362079,88.21309441964854,29.680421711555887,55.80896168137591,39.7413722098674,49.1445808932137,94.32089613705625,1.3333333333333335,57.12587101556708,51.53896792991971,29.680421711555887
SHW,Materials,Specialty Chemicals,353.28,34.0523,3.7626,13.9,0.96,60.49,14.22,0.6275949724615166,,4.6632,0.0492424242424242,0.625,1,32.27288794627077,64.9910735175057,88.60021208907742,53.792859667727114,80.73529411764706,64.07846546764561,36.16118769883351,1.3333333333333335,22.23004595263344,51.52393961314196,32.27288794627077
MP,Materials,Diversified Metals & Mining,62.0,1000000.0,47.2123,,26.44,-8.59,-78.63,0.5313041826725727,,219.9174,0.14393939393939392,0.9166666666666666,1,5.928853754940711,72.36495388669302,11.79183135704875,54.72990777338604,93.31550802139039,47.62621095869177,100.0,1.3333333333333335,60.53333333333333,51.49834767108423,5.928853754940711
MKSI,Information Technology,Semiconductor Materials & Equipment,186.08,44.7989,3.2617,1.98,8.13,11.35,13.26,0.9952225676802913,,67.3983,0.0,0.8571428571428571,1,57.423038728897716,36.35231806945724,50.52249448671944,74.59385135651273,44.868286007526514,52.75199772982273,79.55147302217809,1.3333333333333335,48.264217146640185,51.40566355486797,36.35231806945724
TMUS,Communication Services,Wireless Telecommunication Services,200.56,18.8987,2.6131,19.2,7.3,19.42,22.28,0.07941319107662476,,-6.9414,0.05405405405405406,0.7027027027027027,1,40.402969247083774,60.415909647086735,74.54931071049842,33.23435843054083,91.4103923647932,60.00258808000059,51.11346765641569,1.3333333333333335,31.20141392718275,51.362235834155236,33.23435843054083
BDC,Information Technology,Electronic Components,114.06,19.7434,1.6917,,13.42,18.26,11.17,0.6104455778278576,,-1.63,0.0,0.8,1,83.63656783468105,54.99084249084249,62.58970419077377,41.55297532656024,39.64737793851718,56.48349355627495,64.7911051212938,1.3333333333333335,39.40799640610961,51.36084441122535,39.64737793851718
EXPO,Industrials,Research & Consulting Services,74.59,35.4944,6.5127,6.67,4.9,24.77,20.64,0.3193600948007703,,-16.4258,0.11111111111111116,0.7777777777777778,1,21.96244131455399,47.28694104637501,80.22535211267606,30.59218708477279,94.74178403755869,54.96174111918731,70.64788732394366,1.3333333333333335,42.922065727699525,51.349838501740976,21.96244131455399
AL,Industrials,Passenger Airlines,64.23,7.0353,2.4684,-5.93,6.24,12.770000000000001,74.88,0.9934990439770554,,35.9077,0.0,0.7272727272727273,1,63.49360531002104,46.39781516930881,72.2195240407965,74.34695354953402,40.181317791808326,59.32784317229374,53.456370406346124,1.3333333333333335,32.60715557714101,51.31163689374792,40.181317791808326
DNOW,Industrials,Trading Companies & Distributors,13.57,26.7743,1.0459,,3.18,8.27,5.1,0.2422585955213219,,4.7068,0.13888888888888884,0.8888888888888888,1,55.05129542688228,42.74982529699511,22.882976873587204,29.410799762469527,97.21787515214744,49.46255450241631,91.71448443748912,1.3333333333333335,55.5620239958268,51.29239535043945,22.882976873587204
DOCS,Health Care,Health Care Technology,43.79,32.5824,13.269,46.09,20.21,23.9,39.72,0.013809523809523772,,-21.1608,0.06593406593406603,0.6428571428571429,1,27.76811594202898,89.24315619967794,86.1159420289855,27.9304347826087,86.66666666666667,63.54486312399356,36.92753623188406,1.3333333333333335,22.68985507246377,51.28836070853462,27.76811594202898
CTRA,Energy,Oil & Gas Exploration & Production,24.82,11.7537,2.7322,-1.61,25.13,11.62,31.17,0.3267716535433073,,-8.582,0.009775171065493637,0.8484848484848485,1,46.89578713968957,47.2419315102242,69.17960088691795,46.7849223946785,55.87583148558758,53.19561468341956,77.1618625277162,1.3333333333333335,46.83045084996305,51.2860655333826,46.7849223946785
ULTA,Consumer Discretionary,Other Specialty Retail,666.18,24.8331,2.4664,15.79,-19.4,46.87,13.12,0.9741708487890027,,60.4712,0.04901960784313719,0.6666666666666666,1,33.47222222222222,30.61312275295326,71.19220730797912,75.88217747949291,78.61111111111111,57.95416817475173,58.611111111111114,1.3333333333333335,35.699999999999996,51.27791772232621,30.61312275295326
OLLI,Consumer Discretionary,Broadline Retail,118.49,32.5019,2.8645,8.6,12.58,12.7,10.89,0.5038941640883386,,13.4418,0.045454545454545414,0.7727272727272727,1,31.111111111111107,63.123822975517896,44.68214019388516,46.18046234153617,81.66666666666667,53.3528406577434,76.3888888888889,1.3333333333333335,46.36666666666667,51.256988460420374,31.111111111111107
MSCI,Financials,Financial Exchanges & Data,581.16,35.7013,14.2919,16.34,9.02,108.67,54.17,0.6369093791103164,,-3.4987,0.03166666666666662,0.7916666666666666,1,10.053661616161612,56.41468808193669,96.03608197358197,46.77299646208276,61.26269035532995,54.10802369781859,73.29545454545455,1.3333333333333335,44.51060606060606,51.228798406654825,10.053661616161612
SOLV,Health Care,Health Care Technology,86.14,9.8101,1.7782,,2.28,41.02,25.11,0.925090909090909,,24.913,0.023809523809523836,0.5238095238095238,0,83.82608695652173,35.69565217391305,86.69565217391305,70.51594202898552,67.59420289855072,68.86550724637682,16.753623188405797,0.0,10.052173913043477,51.22150724637681,35.69565217391305
AMD,Information Technology,Semiconductors,203.17,100.8399,10.4092,26.91,31.83,5.609999999999999,8.78,0.6646907999427072,,66.7515,0.09760374050262999,0.7586206896551724,1,28.248360765422188,79.75667553425833,45.64743053762121,52.41783240177459,95.4484244546189,60.303744738739056,48.94955171952362,1.3333333333333335,29.903064365047506,51.18354062663159,28.248360765422188
FFBC,Financials,Regional Banks,25.8,10.572,2.27169,3.67,66.57654,10.2,38.27952,0.5795314426633785,,-2.4943,0.07692307692307698,0.6153846153846154,1,77.30531117627892,63.8292826560983,56.89801238188335,33.52225501227716,80.05407194879717,62.32178663506697,41.09916367980884,1.3333333333333335,25.192831541218638,51.18310010691246,33.52225501227716
ARMK,Consumer Discretionary,Distributors,38.93,31.2643,0.5514,,6.35,10.59,4.28,0.6183939601921755,,5.6445,0.0,0.8571428571428571,1,54.30555555555556,59.44444444444444,25.085756897837435,53.330723340790456,55.00000000000001,49.43329604772558,91.11111111111111,1.3333333333333335,55.199999999999996,51.163307233407906,25.085756897837435
WMB,Energy,Oil & Gas Storage & Transportation,60.32,31.0638,6.4046,21.04,9.02,19.009999999999998,34.28,0.6256263421617754,,6.9693,0.046798029556650245,0.6896551724137931,1,16.300940438871464,63.071698416526004,89.65517241379311,54.733542319749226,78.05642633228841,60.36355598424565,48.58934169278997,1.3333333333333335,29.686938349007317,51.160570693674146,16.300940438871464
CEG,Utilities,Electric Utilities,342.52,39.0528,4.306,28.1,3.58,20.32,13.93,0.7207877461706783,,40.4692,0.03913043478260869,0.7391304347826086,1,12.27272727272727,61.22727272727273,53.52272727272728,68.63636363636364,67.95454545454545,52.722727272727276,77.95454545454545,1.3333333333333335,47.306060606060605,51.09772727272727,12.27272727272727
JPM,Financials,Diversified Banks,329.19,15.4433,2.89596,12.49,108.9793,16.42,41.22809,0.9403360722481309,,35.3967,0.0,0.6333333333333333,1,31.799476243920694,88.4978804904317,82.50021583354918,65.0342872226685,39.52810678699004,61.47199331551203,43.80845491956603,1.3333333333333335,26.818406285072953,51.0759172063803,31.799476243920694
TJX,Consumer Discretionary,Apparel Retail,157.81,34.2338,2.9713,9.81,4.53,58.3,11.31,0.9647530603630227,,29.7246,-0.006666666666666599,0.8333333333333334,1,18.69047619047619,46.7254057932024,74.36641099392777,69.59987216363056,44.285714285714285,50.73357588539024,85.47619047619048,1.3333333333333335,51.819047619047616,51.059217405487445,18.69047619047619
EEFT,Financials,Transaction & Payment Processing Services,75.31,10.4238,0.7556,0.15,7.25,23.57,13.18,0.14773473407747867,,-24.6146,0.011029411764705843,0.8235294117647058,1,89.51277480689245,29.900336695943743,46.42008318478907,29.432606145057623,54.9268438339803,50.038528933332636,87.84907902554961,1.3333333333333335,53.2427807486631,50.999804477931775,29.432606145057623
ANIP,Health Care,Pharmaceuticals,76.28,44.8816,2.2021,,48.87,8.82,8.7,0.503474820913076,,40.8419,0.0,0.8571428571428571,1,51.52555301296721,71.96796338672769,36.212814645308924,50.541571319603364,41.113653699466056,50.27231121281464,86.68954996186118,1.3333333333333335,52.547063310450035,50.95473684210526,36.212814645308924
TEX,Industrials,Construction Machinery & Heavy Transportation Equipment,59.7,25.1006,0.7327,45.59,4.6,8.15,7.32,0.9964626812875842,,32.8734,0.15833333333333333,0.5333333333333333,0,68.5218839921248,78.32496170901527,25.0265031046494,71.20188364922748,98.18264425261245,68.25157534152588,17.658640012115708,0.0,10.595184007269424,50.95465794124894,25.0265031046494
INTU,Information Technology,Application Software,646.9,43.7143,9.2634,14.6,17.14,21.36,26.69,0.4065218551529059,,3.3304,0.0,0.8157894736842105,1,40.82226880969019,59.07280390007827,74.64788627910048,53.53760146212977,39.07641819034224,53.43139572826819,74.34777544840439,1.3333333333333335,45.14199860237596,50.944576590500525,39.07641819034224
PSMT,Consumer Staples,Consumer Staples Merchandise Retail,134.45,27.5063,0.768,13.8,7.78,12.2,4.4,0.9559787979516662,,43.8737,0.0,0.7,1,48.14814814814816,73.11827956989247,35.60334528076464,71.2309771431929,44.62365591397849,54.54488121119533,70.01194743130226,1.3333333333333335,42.54050179211469,50.943567385471134,35.60334528076464
CSX,Industrials,Rail Transportation,35.2,22.5869,4.6412,5.12,-3.8,23.31,31.98,0.7933154324477109,,9.3168,0.04791666666666672,0.7666666666666667,1,43.2639314145744,24.95695444834083,79.80200040824658,49.828883060462864,75.23984486629925,54.61832283958479,69.38150642988366,1.3333333333333335,42.16223719126352,50.88149714508841,24.95695444834083
ENSG,Health Care,Health Care Facilities,173.87,30.6571,2.0854,20.99,17.55,16.63,8.33,0.7326114395801502,,30.5526,0.0,0.8181818181818182,1,43.21256038647343,82.1318661656826,52.512077294685994,61.42028985507247,43.74396135265701,56.6041510109143,61.59420289855073,1.3333333333333335,37.48985507246377,50.86986222937914,43.21256038647343
BOOT,Consumer Discretionary,Apparel Retail,195.67,28.1803,2.8321,29.09,17.82,18.11,13.32,0.8824953538114864,,22.0344,-0.03896103896103886,0.8181818181818182,1,31.30952380952381,89.17585866738409,56.30712687759667,57.117289868967724,23.57142857142857,51.49624555898017,81.42857142857143,1.3333333333333335,49.390476190476186,50.864514748428974,23.57142857142857
XPO,Industrials,Cargo Ground Transportation,146.73,50.8783,2.0942,-3.99,-0.3,19.42,8.15,0.8836509528585756,,6.9617,0.039080459770114984,0.8666666666666667,1,31.98963898332523,26.16103022739327,59.211591387404894,58.42293841120897,71.52339323296098,49.46171844845867,89.31520155415251,1.3333333333333335,54.122454265824835,50.85993919366851,26.16103022739327
UHS,Health Care,Health Care Facilities,207.03,9.4042,0.7611,12.93,10.21,19.89,11.47,0.5819556327209747,,8.7742,0.07692307692307693,0.5,0,86.83574879227052,56.71905131110713,62.70531400966183,49.710144927536234,92.27053140096619,69.64815808830839,11.545893719806767,0.0,6.927536231884059,50.83197153138109,49.710144927536234
VIAV,Information Technology,Communications Equipment,17.78,261.0839,3.4653,-5.87,15.6,2.09,4.35,0.8305448305448307,,75.5183,0.0714285714285714,0.8571428571428571,1,40.97877358490566,43.50937936633814,26.71854344429756,66.48615142718916,74.68354430379746,50.47527842530559,85.09237421383648,1.3333333333333335,51.588757861635216,50.80932225620447,26.71854344429756
VC,Consumer Discretionary,Automotive Parts & Equipment,101.89,9.0494,0.7439,31.47,-4.03,22.689999999999998,9.04,0.5748437500000001,,19.9835,-0.010869565217391353,0.7391304347826086,1,77.60416666666666,51.81098505558593,65.42994966442953,47.933724832214764,31.666666666666664,54.88909857711271,67.91666666666667,1.3333333333333335,41.28333333333333,50.80736900397889,31.666666666666664
TKO,Communication Services,Movies & Entertainment,199.63,172.3201,9.0852,-42.28,16.94,5.6000000000000005,20.27,0.7826904985888992,,42.5076,0.047008547008547064,0.7777777777777778,1,12.737127371273715,50.97587033562643,54.561878952122846,63.30623306233063,81.84281842818429,52.68478562990758,76.42276422764228,1.3333333333333335,46.386991869918695,50.795447501910914,12.737127371273715
XEL,Utilities,Multi-Utilities,74.26,22.8183,3.0836,5.44,3.54,9.4,16.58,0.5717082721488009,,11.8542,0.08924485125858128,0.8260869565217391,1,33.63636363636364,45.74866310160428,35.844155844155836,45.142857142857146,87.01298701298701,49.47700534759358,88.83116883116881,1.3333333333333335,53.83203463203461,50.78351413292589,33.63636363636364
SHC,Health Care,Health Care Services,19.2,98.4141,4.7416,,2.67,11.790000000000001,24.14,0.9370155038759688,,43.3906,0.07792207792207795,0.7142857142857143,1,29.5766590389016,36.17467581998474,73.79862700228833,74.46224256292908,92.02898550724639,61.20823798627002,43.020594965675066,1.3333333333333335,26.345690312738373,50.74947368421052,29.5766590389016
GD,Industrials,Aerospace & Defense,353.89,22.6792,1.9015,2.63,11.85,18.27,10.3,0.892841851231949,,35.3463,0.05625000000000002,0.65625,1,69.36905988778199,55.099872574827444,59.03469598076262,49.28358924832938,80.39619832818047,62.63668320397638,37.11210351540135,1.3333333333333335,22.800595442574146,50.68585687555571,49.28358924832938
ANET,Information Technology,Communications Equipment,122.89,46.1043,18.3176,27.36,27.75,31.28,42.88,0.6014595772912521,,6.3891,-0.004734848484848508,0.84375,1,24.312106918238996,80.12490087232356,87.1691979129111,44.98669569424287,24.406645569620252,52.199909393467365,77.65330188679246,1.3333333333333335,47.125314465408806,50.6775309150498,24.312106918238996
BLD,Consumer Discretionary,Homebuilding,465.73,23.0274,2.4969,29.59,-1.28,26.119999999999997,15.85,0.9940695704176219,,45.7684,-0.014705882352941124,0.75,1,27.27272727272727,55.06591337099812,75.57521523964476,75.9907802860823,32.525252525252526,53.28597773894099,73.13131313131314,1.3333333333333335,44.412121212121214,50.62382078089506,27.27272727272727
COST,Consumer Staples,Consumer Staples Merchandise Retail,924.88,49.449,1.4641,15.1,8.34,29.609999999999996,3.8,0.3451265079534539,,-0.2685,0.023255813953488413,0.6511627906976745,1,23.416965352449225,78.99887553587743,51.85185185185185,51.38335585717923,72.40143369175627,55.6104964578228,63.91875746714456,1.3333333333333335,38.884587813620065,50.592723864561975,23.416965352449225
CRUS,Information Technology,Semiconductors,121.76,16.3702,3.189,17.88,2.19,19.25,23.05,0.7518415452610905,,15.7414,0.0,0.7857142857142857,1,84.25665729961193,41.848072658009045,71.25328464851384,53.227722364615175,38.513331537840024,57.819813701718,55.212096882108916,1.3333333333333335,33.66059146259868,50.5720470299822,38.513331537840024
CHE,Health Care,Health Care Services,444.4,22.8197,2.5141,8.33,6.45,24.37,13.89,0.16720496317122457,,-16.4693,0.0,0.875,1,58.00915331807781,46.73669500532385,75.20976353928299,28.55072463768116,46.376811594202906,50.97662961891374,81.6552250190694,1.3333333333333335,49.526468344774976,50.5415812366721,28.55072463768116
ZION,Financials,Regional Banks,60.23,10.5636,1.56245,4.01,53.61248,13.15,33.6199,0.9397752808988763,,9.7685,0.10000000000000003,0.43333333333333335,0,92.1690018464212,54.87887758837479,58.57687712526422,61.85760347534791,83.00044140366364,70.09656028781436,7.983056370153144,0.0,4.789833822091886,50.504542348097615,54.87887758837479
TGTX,Health Care,Biotechnology,28.47,10.8231,9.1036,,100.88,133.31,19.28,0.15047169811320746,,-1.0428,0.0,0.8,1,59.14276904101141,72.56398396546408,76.04070305272896,29.182855380820225,46.00678384212149,56.58741905642923,59.3586185630589,1.3333333333333335,36.14850447116867,50.45574468085106,29.182855380820225
MGY,Energy,Oil & Gas Exploration & Production,22.27,12.2742,3.1791,45.54,0.68,17.69,34.96,0.41032258064516125,,-7.3425,0.08333333333333337,0.5833333333333334,1,39.80044345898004,59.06750431140675,85.69844789356983,50.6430155210643,94.01330376940133,65.84454299088445,23.281596452328156,1.3333333333333335,14.502291204730227,50.44186745503818,39.80044345898004
UBSI,Financials,Regional Banks,40.64,13.2654,4.20702,1.56,50.64327,8.15,45.41967,0.9749879749879752,,10.0758,0.13636363636363635,0.6363636363636364,1,37.297708265450204,44.194480255932774,58.08882873399003,69.079404525507,90.95674244096226,59.92343284436846,45.84012164657326,1.3333333333333335,28.037406321277288,50.357624887441105,37.297708265450204
TDC,Information Technology,IT Consulting & Other Services,31.76,25.085,1.7929,,-8.18,68.8,11.51,0.913013698630137,,2.0566,0.1333333333333333,0.5333333333333333,0,71.03665148557796,30.43766578249337,69.43372743384347,64.52196253107118,98.03579223046705,66.6931598926906,20.2992843201041,0.0,12.17957059206246,50.33908310250216,30.43766578249337
GATX,Industrials,Construction Machinery & Heavy Transportation Equipment,175.88,20.0733,3.6829,6.41,10.66,12.06,30.37,0.9051279822153776,,16.0771,0.0,0.8,1,46.9786460699682,55.98208851404226,68.74148114493411,52.44585794335908,37.58897470846585,52.347409676153895,75.07193699833408,1.3333333333333335,45.57649553233378,50.31613543300786,37.58897470846585
SNX,Information Technology,Technology Distributors,150.45,15.8288,0.2009,-3.97,6.94,9.42,2.2,0.7708195419038791,,23.2187,0.0,0.8235294117647058,1,91.48427672955974,31.00085910652921,32.365661178544244,61.997484276729566,46.405063291139236,52.6506689165004,73.86163522012579,1.3333333333333335,44.85031446540881,50.31056258117292,31.00085910652921
WST,Health Care,Health Care Supplies,275.52,40.2705,6.5612,15.84,4.92,17.330000000000002,19.48,0.5455502570136866,,-18.2215,0.022727272727272707,0.7727272727272727,1,34.40860215053763,58.55643196690414,75.97007947639084,43.87096774193549,70.17297802711548,56.595811872576725,58.345021037868165,1.3333333333333335,35.54034595605423,50.27917209761997,34.40860215053763
VVV,Consumer Discretionary,Automotive Retail,32.22,19.4577,2.3971,-0.6,5.64,74.53999999999999,18.46,0.2899454403741231,,-7.5997,0.06842105263157894,0.7,1,39.7979797979798,35.89111453518233,86.13585519625789,31.255101349061082,85.85858585858585,55.787727347413394,61.41414141414141,1.3333333333333335,37.381818181818176,50.265954597734826,31.255101349061082
LQDT,Industrials,Diversified Support Services,31.3,34.0502,2.0068,,31.2,14.09,7.36,0.5335180055401663,,-7.9276,0.0,0.875,1,40.985915492957744,72.0754716981132,40.821596244131456,39.548291847521185,48.84194053208139,48.45464316296099,89.88262910798123,1.3333333333333335,54.46291079812207,50.25712345350931,39.548291847521185
LZB,Consumer Discretionary,Home Furnishings,39.58,17.8003,0.7638,7.22,1.78,8.83,5.83,0.5473411154345006,,-8.1457,0.1428571428571429,0.7142857142857143,1,63.18840579710145,38.13804961925817,33.69905651201245,42.93736902140755,95.94202898550725,54.78098198705737,65.21739130434783,1.3333333333333335,39.66376811594203,50.24581782572277,33.69905651201245
CDW,Information Technology,Technology Distributors,133.49,16.5315,0.7864,9.87,6.09,43.43,7.39,0.06834045213043029,,-26.3869,0.05882352941176472,0.7058823529411765,1,79.9622641509434,41.22700237906423,69.48603933822058,26.048572810836962,85.82278481012659,60.50933269783835,42.69182389937107,1.3333333333333335,26.14842767295598,50.201061190373636,26.048572810836962
WDFC,Consumer Staples,Household Products,190.0,28.2468,4.1457,8.65,4.98,36.63,16.74,0.18719566300171198,,-20.3755,0.0,0.7777777777777778,1,14.032258064516123,74.39965975266637,77.63440860215054,43.86991010047594,40.16129032258065,50.01950536847793,83.22580645161291,1.3333333333333335,50.468817204301075,50.15429891922487,14.032258064516123
GILD,Health Care,Biotechnology,121.1,18.5261,5.1654,-38.15,2.78,40.739999999999995,36.06,0.8106154996262149,,35.8537,0.006006006006005982,0.7837837837837838,1,59.75948196114709,13.004786023064117,87.1877890841813,63.435090965155716,62.65803268578476,57.20903614386659,55.072463768115945,1.3333333333333335,33.576811594202894,50.119368778967484,13.004786023064117
CWEN,Utilities,Renewable Electricity,32.03,23.4031,4.6976,,0.81,13.969999999999999,10.98,0.7712082262210795,,23.837,0.007352941176470562,0.8823529411764706,1,23.122529644268784,38.14229249011858,46.6403162055336,65.41501976284586,60.67193675889329,46.798418972332016,95.45454545454545,1.3333333333333335,57.806060606060605,50.10071146245059,23.122529644268784
UPBD,Consumer Discretionary,Computer & Electronics Retail,19.84,13.5989,0.251,-6.55,7.48,12.6,5.36,0.27162162162162157,,-33.5788,0.0,0.8571428571428571,1,84.54545454545455,44.57883923985619,35.40878584502746,29.40451494813911,46.36363636363637,48.06024618842274,90.3030303030303,1.3333333333333335,54.71515151515151,50.05671778644137,29.40451494813911
TOL,Consumer Discretionary,Homebuilding,145.38,10.2575,1.2594,31.65,1.11,16.77,15.69,0.9301330798479088,,14.4454,-0.029644268774703497,0.6521739130434783,1,60.40404040404041,63.47543228899161,64.83831604636973,65.7883533319775,25.858585858585858,56.072945585993025,58.98989898989899,1.3333333333333335,35.92727272727272,50.029243728376926,25.858585858585858
DAR,Consumer Staples,Agricultural Products & Services,39.08,57.361,1.0579,-1.43,2.18,2.3800000000000003,5.06,0.8099071207430341,,16.1022,0.06140350877192979,0.8947368421052632,1,29.63709677419355,32.46947446580315,26.41129032258064,68.57174334567249,82.39247311827957,47.896415605305876,90.45698924731182,1.3333333333333335,54.80752688172043,49.969748988230236,26.41129032258064
INCY,Health Care,Biotechnology,106.87,17.6521,4.3591,-40.36,18.09,29.830000000000002,30.76,0.9077132640899029,,46.137,0.04640151515151514,0.53125,0,69.36478569226026,34.120429934756814,77.41288930003084,70.89731729879742,87.11069996916436,67.78122443900193,13.783533765032377,0.0,8.270120259019427,49.92789318500718,34.120429934756814
DLB,Information Technology,Application Software,64.35,24.1012,4.5557,3.07,5.92,9.9,19.64,0.04885381435550534,,-16.5478,0.10000000000000009,0.8,1,75.5008152806895,17.804953833168703,51.5058212079804,26.612015983085165,96.74167838724802,53.63305693843436,67.85464709993012,1.3333333333333335,41.2461215932914,49.916976334891466,17.804953833168703
REX,Energy,Oil & Gas Refining & Marketing,33.1,21.4128,1.6551,33.46,-3.14,9.11,8.58,0.8280222559433486,,50.9348,0.0,0.8,1,40.03496503496504,62.19114219114219,48.6013986013986,68.04195804195804,41.60839160839161,52.095571095571096,73.42657342657341,1.3333333333333335,44.58927738927738,49.84368298368298,40.03496503496504
WT,Financials,Asset Management & Custody Banks,13.45,19.1921,4.0489,,12.05,23.599999999999998,29.86,0.7989311957247828,,39.8129,0.0,0.8,1,38.58320042530569,47.30094466936572,69.26450742240216,58.77797477850912,39.92786534865081,50.7708985288467,78.44231791600214,1.3333333333333335,47.598724082934616,49.81924619507307,38.58320042530569
HTO,Utilities,Water Utilities,51.59,16.8633,2.2931,28.5,11.39,7.6,23.42,0.5842026825633385,,11.4977,-0.1071428571428571,0.75,1,74.36363636363637,82.76363636363635,32.909090909090914,51.199999999999996,15.272727272727277,51.30181818181818,76.36363636363637,1.3333333333333335,46.35151515151515,49.81672727272727,15.272727272727277
SYF,Financials,Consumer Finance,86.89,8.7539,0.73096,9.44,20.4839,21.29,18.39285,0.9610160705028513,,32.0717,-0.03703703703703709,0.6666666666666666,1,87.7840909090909,59.325848732273315,61.758207070707066,72.01593985540687,20.16180203045685,60.209177719587004,41.556186868686865,1.3333333333333335,25.467045454545453,49.78653804007454,20.16180203045685
