Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
PSN,Industrials,Aerospace & Defense,72.22,19.8805,1.1841,410.76,TTM_YoY,410.76,54.17,10.04,-0.24,15.559999999999999,9.32,0.4073886114347009,-24.2898,0.11111111111111116,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,83.15508021390374,52.86496076765456,48.1283422459893,9.037433155080214,95.18716577540107,61.982083062621825,37.70053475935829,22.620320855614974,54.10973062122046,9.037433155080214
RPM,Materials,Specialty Chemicals,112.37,21.6532,1.9037,2.53,TTM_YoY,2.53,12.3,18.07,3.23,22.7,11.48,0.5050967646624317,-10.6686,0.09090909090909083,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,50.89605734767026,67.64560931899642,83.51254480286738,29.749103942652326,87.45519713261649,66.73700716845877,5.913978494623655,3.548387096774193,54.09928315412186,29.749103942652326
UMBF,Financials,Regional Banks,123.3,15.417,2.36702,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,0.9356592659719075,3.1281,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,46.376977757395096,62.17267298039724,37.213401065226904,48.82369035458923,77.45929832607199,55.84098849531023,78.14721394175648,46.88832836505389,54.05045646925896,37.213401065226904
BTSG,Health Care,Health Care Services,39.6,55.114,0.5754,,NA,,,,17.23,7.5200000000000005,2.14,0.9440234240440923,120.0,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,93.75,84.89281911636292,62.46556473829201,60.984848484848484,34.09090909090909,95.34435261707989,82.92011019283747,66.53994490358127,100.0,93.95712764654516,54.01753608913054,34.09090909090909
ZBRA,Information Technology,Electronic Equipment & Instruments,258.85,25.4894,2.4835,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,0.23925233644859828,-35.3279,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,76.11111111111111,70.6232492997199,58.76197069343487,11.114372233869089,83.7037037037037,63.69234798185947,24.135802469135804,14.481481481481481,53.85017468178388,11.114372233869089
CACI,Industrials,Diversified Support Services,627.5,26.7571,1.5237,12.17,TTM_YoY,12.17,12.98,12.1,12.61,13.139999999999999,8.99,0.983225909127079,38.5545,-0.045454545454545414,0.8181818181818182,0.7685185185185185,22.0,90.0,93.75,84.89281911636292,59.46969696969697,58.88558482016426,44.128787878787875,77.27272727272728,12.5,47.21272302463892,77.27272727272727,80.32076401018153,53.83433122174745,12.5
AL,Industrials,Passenger Airlines,64.35,7.0375,2.4691,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,0.9980879541108982,39.2803,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,65.20979020979021,72.2795895693092,71.5034965034965,83.35664335664336,42.65734265734265,64.96640742435136,15.034965034965033,9.02097902097902,53.7773217436769,42.65734265734265
PGNY,Health Care,Health Care Services,24.31,37.05,1.6519,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,0.587877662783682,30.3393,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,57.78236914600551,54.36589212280912,51.928374655647374,60.44077134986226,94.14600550964187,65.41794426478221,9.917355371900827,5.9504132231404965,53.52443805645387,51.928374655647374
BSX,Health Care,Health Care Equipment,90.03,47.4031,6.8422,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,0.1721938775510203,-7.0802,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,93.75,84.89281911636292,39.74201474201473,77.65997222518962,63.32923832923832,24.692874692874696,16.093366093366097,43.87351778656126,96.06879606879608,91.5984052878228,53.41849528681357,16.093366093366097
TILE,Industrials,Office Services & Supplies,30.81,15.8538,1.3108,14.02,TTM_YoY,14.02,16.44,1.89,5.11,20.65,11.53,0.9617292700212613,27.3667,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,73.34710743801652,48.35290028578049,65.70247933884298,64.62809917355372,39.0495867768595,56.937108982775925,64.0495867768595,38.4297520661157,53.23563759944388,39.0495867768595
TMUS,Communication Services,Wireless Telecommunication Services,190.66,17.9852,2.4868,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,0.028742786013352856,-10.9897,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,47.727272727272734,55.88023088023088,67.53246753246754,24.458874458874455,95.67099567099567,61.814574314574315,30.735930735930733,18.44155844155844,53.13997113997114,24.458874458874455
R,Industrials,Cargo Ground Transportation,194.26,15.6463,0.6194,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,0.9163888518469128,18.7481,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,86.56126482213438,39.871079753241474,44.66403162055336,54.940711462450594,55.73122529644269,56.3931882826641,66.40316205533597,39.84189723320158,53.0829300727716,39.871079753241474
BK,Financials,Asset Management & Custody Banks,123.97,9.93894,2.12845,35.14,3Y,,35.14,13.82,284.5591,3.3300000000000005,26.54159,0.9653617174815082,51.1092,0.012307692307692242,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,79.70505617977528,93.1357839459865,29.65956971399387,87.31422369765066,47.22612359550562,65.40374642147513,5.933988764044944,3.5603932584269664,53.035075788865505,29.65956971399387
PHIN,Consumer Discretionary,Automotive Retail,70.12,29.9511,0.7866,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,0.9753761260742347,34.898,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,58.68486352357321,39.70986122599026,25.620347394540943,82.60871333848596,100.0,62.19432142959378,26.923076923076923,16.153846153846153,52.98622637444426,25.620347394540943
SLGN,Materials,"Metal, Glass & Plastic Containers",42.75,14.3052,0.7018,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,0.3075489282385835,-18.5869,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,82.60869565217392,75.28134606938954,69.08212560386472,13.52657004830918,23.188405797101446,53.220520421607375,85.5072463768116,51.30434782608695,52.8372859025033,13.52657004830918
LHX,Industrials,Aerospace & Defense,340.42,36.2004,2.9793,47.12,TTM_YoY,47.12,-4.68,0.08,2.93,9.08,10.11,0.8743620178041546,58.9708,0.07692307692307698,0.7692307692307693,0.7338709677419356,26.0,0.0,0.0,0.0,54.67914438502673,51.6700817965249,40.64171122994652,55.45454545454545,87.4331550802139,59.57465807053492,43.048128342245995,25.828877005347596,52.82550185749746,40.64171122994652
SWX,Utilities,Gas Utilities,85.9,13.3742,3.0827,157.48,TTM_YoY,157.48,-6.61,-6.87,-23.31,12.64,25.53,0.9636528850522491,23.013,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,66.36363636363636,53.81818181818182,66.54545454545455,78.69090909090909,48.00000000000001,61.149090909090916,31.272727272727273,18.763636363636362,52.672000000000004,48.00000000000001
PLAB,Information Technology,Semiconductor Materials & Equipment,34.22,13.6053,2.1851,9.32,TTM_YoY,9.32,5.45,34.56,-2.04,12.049999999999999,24.51,0.7610101413890311,41.9328,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,88.39869281045752,28.91181515487842,70.97838380136346,54.932379660459574,41.44880174291939,56.25983573813866,62.96296296296296,37.77777777777778,52.56342414606649,28.91181515487842
SFBS,Financials,Regional Banks,78.31,16.3896,5.9678,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,0.4314369073668854,-11.0982,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,22.94198578307728,64.88510969927083,87.8416777844948,8.227079902441059,100.0,61.367816638734745,28.812199036918134,17.28731942215088,52.55171719541797,8.227079902441059
HBAN,Financials,Regional Banks,17.95,12.7217,2.07303,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,0.9000745712155106,5.3404,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,72.540701673928,76.94816430800651,54.11798273957183,45.64485574617998,28.47970648933731,54.688024728562596,72.46044485209815,43.47626691125889,52.44567316510186,28.47970648933731
MTZ,Industrials,Construction & Engineering,235.89,53.8607,1.2957,275.69,TTM_YoY,275.69,-22.59,-16.8,12.99,11.17,4.2,0.9719526120468169,53.6342,-0.036666666666666625,0.88,0.8250000000000001,25.0,90.0,93.75,84.89281911636292,41.477272727272734,82.77267417162278,20.880681818181817,68.06818181818183,17.329545454545453,43.5687393797791,89.77272727272727,87.82076401018153,52.41914430585959,17.329545454545453
INTU,Information Technology,Application Software,554.58,38.288,8.1135,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,0.07804522246535395,-10.7603,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,50.818260120585705,73.22458250522675,73.54399607170743,35.04981067069702,35.09905254091301,53.54960247533678,79.4142980189492,47.64857881136952,52.369397742543335,35.04981067069702
IPAR,Consumer Staples,Household Products,90.42,17.6416,1.9827,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,0.18621370171976326,-31.9792,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,42.04545454545455,52.08333333333333,82.76515151515152,20.227272727272727,61.36363636363637,53.75378787878788,77.27272727272727,46.36363636363636,52.27575757575758,20.227272727272727
CENT,Consumer Staples,Household Products,33.24,11.7276,0.6103,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.3581128175547386,-7.564,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,78.59848484848484,52.083333333333336,44.128787878787875,47.462121212121204,80.87121212121211,62.29924242424242,19.507575757575758,11.704545454545455,52.18030303030304,44.128787878787875
NRG,Utilities,Independent Power Producers & Energy Traders,158.5,19.926,0.9642,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,0.7817173417846885,52.3013,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,72.72727272727272,75.20661157024794,54.33884297520661,72.31404958677686,50.413223140495866,63.90495867768595,8.677685950413224,5.206611570247934,52.16528925619835,50.413223140495866
BCO,Industrials,Security & Alarm Services,124.8,30.507,1.0083,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,0.9492461244425568,33.2277,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,61.904761904761905,57.30873487882833,74.24242424242425,63.80952380952381,38.52813852813853,57.8946474086661,48.484848484848484,29.09090909090909,52.133899745114704,38.52813852813853
OLLI,Consumer Discretionary,Broadline Retail,117.3,32.1755,2.8357,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,0.47850208044382786,20.9278,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,36.80351906158359,71.9859889214728,41.20234604105572,51.50137012643623,79.47214076246334,57.59161151440369,50.0,30.0,52.073289211522955,36.80351906158359
ULTA,Consumer Discretionary,Other Specialty Retail,665.12,24.8449,2.4676,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,0.9712797294348681,63.2677,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,48.46041055718475,32.69523188878028,69.86803519061583,91.42348925532426,80.93841642228739,64.15286302118666,6.011730205278592,3.6070381231671553,52.04369804158276,32.69523188878028
ABT,Health Care,Health Care Equipment,123.53,15.3621,4.8974,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,0.41718801448798176,11.1881,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,70.63882063882063,60.91021851891418,78.07125307125307,50.14742014742015,54.54545454545454,63.082535104274235,13.022113022113025,7.813267813267815,52.028681646072954,50.14742014742015
CVCO,Consumer Discretionary,Homebuilding,692.78,27.7498,2.5476,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,0.9785807717462391,52.3934,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,39.71774193548387,89.89446435682996,46.63978494623656,88.26811210999472,50.134408602150536,61.02421721474692,25.0,15.0,51.81937377179754,39.71774193548387
NMIH,Financials,Commercial & Residential Mortgage Finance,37.62,7.4774,4.1143,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,0.5061946902654865,2.256,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,60.495403472931564,38.242360176821066,86.20461509889498,33.392144117373945,74.0040858018386,60.498318817795266,26.506639427987743,15.903983656792645,51.57945178559474,33.392144117373945
BURL,Consumer Discretionary,Apparel Retail,306.28,34.0277,1.7049,19.39,TTM_YoY,19.39,8.91,2.33,6.8,39.39,6.95,0.9133688793229955,7.0204,-0.05303030303030298,0.8636363636363636,0.8055555555555556,22.0,90.0,93.75,84.89281911636292,41.86827956989248,66.2136598964556,53.36021505376344,48.36814736471003,9.543010752688172,41.92940569690085,93.27956989247312,89.92486958202903,51.52849847392649,9.543010752688172
ADI,Information Technology,Semiconductors,302.1,65.2241,13.4201,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,0.9761159499183452,38.4383,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,35.327635327635335,62.69581325075221,60.049169706490574,75.3348026304001,72.45963912630577,61.029653833112086,22.412155745489077,13.447293447293445,51.51318175594836,35.327635327635335
GL,Financials,Life & Health Insurance,139.82,9.6757,1.8735,16.87,TTM_YoY,16.87,6.12,11.83,3.73,21.07,26.27,0.7916775032509749,20.3477,-0.007894736842105288,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,76.64875427454811,43.73333946134755,64.04938490917974,63.063463161167114,21.3971665852467,51.695106849501826,83.87884709330727,50.32730825598436,51.42154713079833,21.3971665852467
NWN,Utilities,Gas Utilities,46.97,19.3935,1.5399,19.01,TTM_YoY,19.01,-7.4,-0.34,11.27,7.01,20.07,0.7511693171188024,19.3343,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,68.0,77.63636363636364,31.272727272727273,48.872727272727275,59.27272727272728,57.5309090909091,44.36363636363637,26.61818181818182,51.34836363636364,31.272727272727273
USPH,Health Care,Health Care Facilities,87.7,29.2416,1.7218,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,0.8112593556784902,-2.2079,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,59.5959595959596,77.8387742155858,49.32659932659932,50.94276094276094,42.84511784511784,55.70496023032255,56.481481481481474,33.888888888888886,51.34174596203582,42.84511784511784
ENSG,Health Care,Health Care Facilities,183.54,31.3113,2.1299,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,0.8610908124626319,36.3798,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,50.67340067340067,73.96550041477578,55.5976430976431,80.63973063973063,42.84511784511784,58.85454789440296,35.18518518518518,21.11111111111111,51.30586053774459,42.84511784511784
JBSS,Consumer Staples,Packaged Foods & Meats,74.48,13.1543,0.7685,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,0.4882586154315341,-15.8513,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,72.18181818181817,52.18181818181818,62.90909090909091,44.29090909090909,50.54545454545455,56.734545454545454,48.727272727272734,29.236363636363638,51.2349090909091,44.29090909090909
RBC,Industrials,Industrial Machinery & Supplies & Components,497.06,59.7006,8.9755,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,0.974256189681994,62.5016,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,10.139860139860147,54.47029605908111,61.88811188811188,79.11421911421911,94.17249417249415,60.709910027667036,21.911421911421908,13.146853146853145,51.197298651504255,10.139860139860147
CWEN,Utilities,Renewable Electricity,35.38,25.8188,5.1825,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,1.0,39.3202,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,3.75,3.75,7.5729036695147744,26.284584980237156,64.03162055335969,46.24505928853755,87.78656126482213,40.51383399209485,50.60869565217391,83.99209486166008,53.42441838480195,51.17184019869952,26.284584980237156
Q,Information Technology,Semiconductor Materials & Equipment,93.12,17.7805,2.8987,,NA,,,,,,20.91,0.6231972997852102,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,33.75,33.75,50.7740863035089,81.91721132897604,50.0,62.41830065359477,41.4161220043573,83.2244008714597,65.88562091503269,95.37037037037037,77.53185674362578,51.16115106056348,41.4161220043573
LYV,Communication Services,Movies & Entertainment,145.73,37.9104,1.3872,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,0.5267334669338676,9.2675,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,51.999999999999986,66.38095238095238,63.42857142857143,67.80952380952382,19.428571428571427,51.39047619047619,82.85714285714285,49.71428571428571,51.0552380952381,19.428571428571427
POWL,Industrials,Electrical Components & Equipment,405.55,27.1545,4.4445,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,0.9655898312046647,62.7147,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,42.006269592476485,62.59908718416614,88.08777429467085,71.41065830721004,34.79623824451411,57.949284521472734,38.557993730407524,23.134796238244515,50.9863868648271,34.79623824451411
KGS,Energy,Oil & Gas Equipment & Services,36.79,42.0426,2.4536,177.5,TTM_YoY,177.5,-37.62,,19.43,5.67,25.08,0.35599622285174687,-20.2817,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,33.75,33.75,50.7740863035089,20.218894009216587,84.83102918586789,48.84792626728111,20.161290322580648,57.02764976958525,48.06067588325653,69.81566820276497,62.19903544306254,50.88834779521774,20.161290322580648
CENTA,Consumer Staples,Household Products,30.14,11.7276,0.6103,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.10975717227069172,-7.564,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,78.59848484848484,52.083333333333336,44.128787878787875,36.5530303030303,80.87121212121211,60.66287878787878,19.507575757575758,11.704545454545455,50.871212121212125,36.5530303030303
BOOT,Consumer Discretionary,Apparel Retail,187.4,27.4262,2.7563,35.82,TTM_YoY,35.82,-2.44,29.09,17.82,18.11,13.32,0.8158449132093598,24.7934,-0.03896103896103886,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,46.034946236559136,89.79490242931104,55.44354838709677,59.88365943945002,23.252688172043012,53.05040036952165,68.81720430107528,41.29032258064517,50.69838481174635,23.252688172043012
GBCI,Financials,Regional Banks,48.39,26.5033,4.31061,26.14,TTM_YoY,26.14,-16.32,-6.75,21.55359,6.94,35.85106,0.7245338499971965,-5.0245,0.16666666666666663,0.9166666666666666,0.8088235294117647,12.0,3.75,3.75,7.5729036695147744,16.899793625315297,52.39162657663489,36.691275718663356,18.46669081319964,97.04196285255675,48.22703351924184,93.95780784223801,59.40384617314872,50.46239605002322,16.899793625315297
SEZL,Financials,Transaction & Payment Processing Services,69.37,21.8917,6.0559,105.55,TTM_YoY,105.55,,,88.74,92.78,36.41,0.27495675809241416,60.356,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,26.58507223113965,93.71224705527031,78.66171749598716,64.90588063621772,30.196629213483146,57.076846755282865,39.20545746388443,23.523274478330656,50.36613229989243,26.58507223113965
CHEF,Consumer Staples,Food Distributors,64.55,32.8634,0.6068,72.23,TTM_YoY,72.23,,8.46,8.88,13.48,3.67,0.8166248955722639,16.7603,-0.009523809523809601,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,49.621212121212125,84.6590909090909,50.757575757575765,66.66666666666667,26.89393939393939,53.73106060606061,61.36363636363637,36.81818181818182,50.34848484848486,26.89393939393939
UFCS,Financials,Property & Casualty Insurance,35.75,8.2312,0.6766,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,0.8437839797027908,37.722,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,91.2057044079516,75.32932184094975,34.364932819989,71.98318535397186,36.36560069144339,60.068869789734705,18.92826274848747,11.35695764909248,50.32648736160626,34.364932819989
ARMK,Consumer Discretionary,Distributors,39.01,31.056,0.5477,24.1,TTM_YoY,24.1,17.69,,6.35,10.59,4.28,0.6238846945778995,-0.6621,0.0,0.8571428571428571,0.7980769230769231,21.0,0.0,0.0,0.0,60.19061583577712,66.32996632996633,25.806451612903224,42.50276429017836,50.146627565982406,49.3774782907517,89.73607038123167,53.841642228739,50.27031107834916,25.806451612903224
GEV,Industrials,Heavy Electrical Equipment,642.23,102.3195,4.6256,34.09,TTM_YoY,34.09,,,9.44,19.09,4.6,0.814579634464752,65.938,0.0587044534412956,0.7692307692307693,0.7443181818181819,39.0,0.0,0.0,0.0,14.718614718614731,68.88781000930533,42.42424242424242,68.13852813852813,77.4891774891775,54.799207023506085,53.24675324675323,31.948051948051937,50.22897600841526,14.718614718614731
TJX,Consumer Discretionary,Apparel Retail,156.16,33.8867,2.9411,6.6,TTM_YoY,6.6,16.4,9.81,4.53,58.3,11.31,0.9299282397636135,31.1057,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,0.0,26.276881720430104,49.15372361608921,70.29569892473118,73.90181561783888,39.516129032258064,50.10956545299045,83.73655913978494,50.24193548387097,50.136039459166554,26.276881720430104
VVV,Consumer Discretionary,Automotive Retail,31.82,19.2795,2.3751,1.16,TTM_YoY,1.16,-11.35,-0.6,5.64,74.53999999999999,18.46,0.25876851130163686,-13.297,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,56.885856079404476,47.03712894035475,82.44416873449131,15.1718667371761,84.86352357320098,60.76509165472677,11.910669975186105,7.1464019851116625,50.04135372080375,15.1718667371761
IRDM,Communication Services,Alternative Carriers,19.27,15.9822,2.3011,23.9,TTM_YoY,23.9,,,-10.34,24.86,26.7,0.1927678808827439,-29.9782,0.0,0.8125,0.75,16.0,0.0,0.0,0.0,54.421768707483,45.20030234315948,72.7891156462585,23.809523809523807,50.11337868480725,50.58201058201058,79.59183673469387,47.75510204081632,50.01662887377174,23.809523809523807
CWEN-A,Utilities,Renewable Electricity,33.2,25.8188,5.1825,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,0.8700173310225303,39.3202,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,3.75,3.75,7.5729036695147744,26.284584980237156,64.03162055335969,46.24505928853755,78.14229249011856,40.51383399209485,49.16205533596837,83.99209486166008,53.42441838480195,50.01452794573509,26.284584980237156
ACAD,Health Care,Pharmaceuticals,26.53,17.3992,5.6605,234.21,TTM_YoY,234.21,,,-13.61,32.269999999999996,27.61,0.8782608695652174,58.9349,0.0,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,51.846590909090914,50.44926163812033,79.82954545454545,87.1875,42.40056818181818,60.10334664580589,15.767045454545453,9.460227272727272,49.97472277119017,42.40056818181818
SNX,Information Technology,Technology Distributors,150.38,15.8961,0.2018,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,0.7698927578445651,10.3625,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,93.23671497584542,48.57404815905033,31.489758755098045,54.25819584966426,39.533011272141714,52.68208657348383,64.573268921095,38.743961352657,49.89446152931847,31.489758755098045
GWRE,Information Technology,Application Software,166.09,157.9325,11.4177,193.33,TTM_YoY,193.33,,,22.8,6.54,0.85,0.024544372195256032,-4.8031,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,18.044788975021536,90.41649459257157,20.35266085472562,36.698356979181895,85.70198105081826,52.69303769404559,64.38415159345392,38.63049095607235,49.880528346450944,18.044788975021536
TBBK,Financials,Regional Banks,70.39,13.4473,4.64103,20.97,TTM_YoY,20.97,31.59,36.64,89.12521,27.97,56.46254,0.7262545390908692,28.402,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,36.94106856225636,79.74006198673972,92.69544577279328,59.35282514435805,28.47970648933731,57.89816565834591,28.812199036918134,17.28731942215088,49.77599641110691,28.47970648933731
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",34.0,2.5829,2.1318,2914.36,TTM_YoY,2914.36,,73.84,-68.48,67.45,-12.38,0.4654407102092581,-14.1848,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,73.21428571428572,52.36175115207373,45.334101382488484,21.058396917730605,46.54377880184332,48.97673188789001,87.32718894009217,52.3963133640553,49.66064818312307,21.058396917730605
LAD,Consumer Discretionary,Automotive Retail,332.38,8.96,0.2139,17.75,TTM_YoY,17.75,-6.8,20.14,8.58,13.23,4.43,0.49133109619686793,-8.3924,0.0,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.0,92.4317617866005,75.17921146953405,26.86104218362283,32.28003091567343,38.58560794044664,53.38280971041414,56.94789081885856,34.168734491315135,49.539994666594346,26.86104218362283
ICE,Financials,Financial Exchanges & Data,173.28,31.1849,7.8709,30.16,TTM_YoY,30.16,-12.68,6.92,9.92,11.219999999999999,38.07,0.6520138588133393,16.8915,0.026915113871635588,0.8095238095238095,0.7596153846153846,21.0,0.0,0.0,0.0,23.638720829732073,62.296714912993984,54.179107409444484,55.19289699064979,64.64995678478824,52.464332375228636,62.5324114088159,37.51944684528954,49.47535526924082,23.638720829732073
WT,Financials,Asset Management & Custody Banks,14.22,19.7394,4.1643,30.69,TTM_YoY,30.69,10.8,,12.05,23.599999999999998,29.86,0.901803607214429,49.8419,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,40.51966292134832,58.75825312862307,69.87918156281921,77.71897344228805,29.54705056179775,52.87602817935077,59.41011235955056,35.646067415730336,49.43003602662669,29.54705056179775
CTVA,Materials,Fertilizers & Agricultural Chemicals,70.5,29.6817,2.7271,137.32,TTM_YoY,137.32,-18.08,,5.0,6.47,13.76,0.7122032486463975,15.7255,-0.02580645161290329,0.7741935483870968,0.7430555555555556,31.0,0.0,0.0,0.0,36.61616161616162,83.4280303030303,64.64646464646465,54.54545454545453,24.747474747474747,51.30681818181818,69.69696969696969,41.81818181818181,49.40909090909091,24.747474747474747
UNP,Industrials,Rail Transportation,230.51,19.3265,5.5525,8.23,TTM_YoY,8.23,3.66,5.75,1.06,42.42,40.62,0.49540053660406297,-0.1516,0.07135874877810355,0.6774193548387096,0.6597222222222223,31.0,0.0,0.0,0.0,44.83471074380165,34.79570556885765,97.52066115702479,24.380165289256198,84.29752066115702,60.16162045261451,8.677685950413224,5.206611570247934,49.170618676141196,24.380165289256198
HWKN,Materials,Commodity Chemicals,153.19,38.8345,3.0883,1.93,TTM_YoY,1.93,18.18,24.75,11.86,17.419999999999998,11.57,0.6248150256118383,38.5582,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,26.515151515151512,72.69570707070707,79.79797979797979,58.08080808080808,42.17171717171717,55.05681818181818,42.42424242424242,25.454545454545453,49.13636363636364,26.515151515151512
