Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Analyst_Count,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Shrunk_Ratio,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
PAG,Consumer Discretionary,Automotive Retail,165.4,11.5429,0.355,20.91,2.25,17.22,4.4,0.5652589423043982,,8.4377,0.06153846153846154,0.6,15.0,32.75,79.0909090909091,52.08106708106709,38.07199511897498,53.296454477662536,80.80808080808082,62.04528263185982,0.5874999999999999,38.88888888888889,36.388888888888886,37.88888888888889,54.79836450896854,38.07199511897498
FICO,Information Technology,Application Software,1665.53,60.5696,19.8346,27.41,15.91,145.71,46.45,0.39835440278988665,,-15.2152,-0.028490028490028574,0.7407407407407407,27.0,90.0,20.18402049848591,67.58780045540762,97.21194775675409,46.312422727517074,15.08269275564873,47.71429034016927,0.7109375,52.20125786163522,100.0,71.32075471698113,54.79622965321282,15.08269275564873
FOXA,Communication Services,Broadcasting,73.68,15.1563,1.8722,24.8,14.91,17.25,17.77,0.9095762429095764,,50.4595,0.052955665024630505,0.5357142857142857,28.0,0.0,56.046747967479675,73.2054850857873,58.18089430894309,69.5630081300813,90.80284552845528,70.62178807406804,0.5378787878787878,29.72560975609756,0.0,17.835365853658534,54.785861407945184,56.046747967479675
DHR,Health Care,Life Sciences Tools & Services,238.37,48.0652,6.938,4.99,2.22,6.88,19.05,0.7723260346211165,,0.1176,-0.025583982202447175,0.8709677419354839,31.0,90.0,30.389492753623184,36.88711199955578,56.95199275362319,50.57065217391305,21.603260869565215,37.83213254483869,0.8263888888888888,90.53442028985508,100.0,94.32065217391305,54.778688433561,21.603260869565215
RMD,Health Care,Health Care Equipment,252.47,25.629,7.0096,17.38,9.36,25.130000000000003,33.18,0.5596975183725637,,6.9018,-0.041818181818181754,0.64,25.0,90.0,49.35084541062801,59.81917606011809,89.03985507246377,53.4963768115942,22.101449275362317,53.191794149221685,0.625,30.540458937198068,100.0,58.32427536231884,54.731538513150824,22.101449275362317
AORT,Health Care,Health Care Equipment,44.35,1000000.0,4.9712,,9.81,-2.56,4.63,0.8515981735159818,,46.7086,0.0,0.8461538461538461,13.0,90.0,25.883152173913043,50.30193236714976,21.256038647342997,71.12318840579711,45.04830917874396,41.418780193236714,0.7638888888888888,75.8756038647343,100.0,85.52536231884058,54.65075483091787,21.256038647342997
KBR,Industrials,Diversified Support Services,44.36,14.8244,0.6989,14.49,9.66,26.11,8.96,0.2255358807082944,,-22.8656,-0.020979020979020935,0.6153846153846154,13.0,90.0,87.64475743348981,65.8626296833844,58.34115805946792,27.84137951398116,25.226917057902977,52.85264522684135,0.5972222222222223,31.384976525821596,100.0,58.83098591549296,54.64614743343682,25.226917057902977
BWXT,Industrials,Aerospace & Defense,201.46,60.0048,6.0215,3.79,14.01,26.650000000000002,13.22,0.8731118499681664,,75.9015,-0.013071895424836666,0.7647058823529411,17.0,90.0,21.92259246536128,60.95762474395347,72.80430550784382,52.98656797357238,27.37890759189282,45.92961663744077,0.7159090909090908,58.28466735371579,100.0,74.97080041222947,54.64197176987738,21.92259246536128
MSA,Industrials,Office Services & Supplies,173.98,24.3329,3.6551,15.41,3.32,22.91,20.15,0.8386216928811709,,8.1763,0.0,0.6,10.0,90.0,36.99530516431925,58.7243371886522,80.34741784037558,53.544441491717606,38.61032863849766,52.89766042205146,0.5833333333333333,31.154929577464785,100.0,58.69295774647887,54.63624961937968,36.99530516431925
FIBK,Financials,Regional Banks,37.21,15.6013,2.2313,-5.01,104.1652,7.249999999999999,32.86886,0.9468791500664012,,16.8656,0.0,0.6428571428571429,14.0,90.0,49.51667209731727,57.81454423912524,31.915766431895463,68.19838268489495,39.442815249266864,47.939857768718554,0.618421052631579,49.92940154230476,100.0,69.95764092538286,54.545192715717846,31.915766431895463
CL,Consumer Staples,Household Products,81.48,22.5931,3.2682,5.01,-0.05,545.15,21.04,0.27052857421494053,,-6.8374,-0.020689655172413834,0.6,30.0,90.0,32.5268817204301,42.831359462583706,95.6989247311828,58.09836065573771,16.236559139784948,46.98532706614622,0.5928571428571427,53.333333333333336,100.0,72.0,54.48972894630235,16.236559139784948
CARS,Communication Services,Interactive Media & Services,12.57,25.0969,1.0446,,0.2,6.11,8.1,0.3191940615058325,,-25.4448,0.0,0.7692307692307693,13.0,90.0,64.54381210478772,42.70551038843722,30.442637759710927,39.62059620596205,49.05149051490515,45.744354110207766,0.7083333333333334,58.08491418247515,100.0,74.8509485094851,54.47633242999096,30.442637759710927
AMWD,Industrials,Building Products,59.9,13.89,0.5469,8.44,-10.71,6.819999999999999,5.21,0.34864643150123054,,-22.2381,0.0,0.7777777777777778,9.0,90.0,89.31106015940605,20.735809276287554,23.632492630199803,34.99422158223585,44.54088874331259,43.12022783634221,0.6964285714285714,68.24980893110602,100.0,80.94988535866361,54.46912509303863,20.735809276287554
LKQ,Consumer Discretionary,Distributors,33.4,12.2658,0.6124,8.49,-3.71,11.04,8.19,0.31596286313267435,,-8.0903,-0.01666666666666672,0.7333333333333333,15.0,90.0,77.08333333333334,25.979654403567444,41.617263236390755,35.58463832960477,35.83333333333334,43.232079277432355,0.6875,67.5,100.0,80.5,54.412455494202646,25.979654403567444
MTB,Financials,Regional Banks,211.68,11.7328,2.1162,1.52,86.15662,7.28,40.64285,0.9411492122335495,,10.7461,-0.0064102564102564985,0.5769230769230769,26.0,90.0,75.84989681763875,66.02190071463814,48.775513614223286,63.44210311610516,20.37580102096231,52.73972795195638,0.5725806451612903,30.28130770066254,100.0,58.168784620397524,54.368444952488716,20.37580102096231
PANW,Information Technology,Systems Software,189.02,117.926,13.7858,,15.3,14.85,13.24,0.5647140250424715,,9.3676,0.0,0.7540983606557377,61.0,90.0,15.693789308176097,53.64583333333333,49.657868645595485,53.51142960812773,48.59473270440252,43.974895874740774,0.7386363636363635,64.30817610062893,100.0,78.58490566037736,54.35789881043175,15.693789308176097
LMAT,Health Care,Health Care Equipment,85.0,36.154,8.0057,17.0,13.07,14.96,25.71,0.3978904189862291,,-10.432,0.0,0.6470588235294118,17.0,90.0,37.24335748792271,66.48819108964037,74.96980676328502,37.59057971014493,45.04830917874396,52.64093531937735,0.625,30.540458937198068,100.0,58.32427536231884,54.345937332259794,37.24335748792271
EPAM,Information Technology,IT Consulting & Other Services,211.93,31.5039,2.2099,11.62,14.26,10.14,9.57,0.5638684039585802,,-7.2557,-0.022608695652173938,0.76,25.0,90.0,58.28453697679462,65.25540758565998,42.190787192631305,45.43416245433162,19.908913467794406,44.93849908611552,0.7250000000000001,60.37735849056604,100.0,76.22641509433961,54.324873888582744,19.908913467794406
HNI,Industrials,Office Services & Supplies,44.38,22.4088,1.2236,2.52,1.15,17.21,8.17,0.4159292035398233,,-7.213,0.0,0.8333333333333334,6.0,90.0,64.52582159624413,33.83987956260311,41.49295774647888,33.67873150854815,38.61032863849766,42.67612366697186,0.7045454545454546,69.1455399061033,100.0,81.48732394366198,54.31948374997889,33.67873150854815
EQH,Financials,Diversified Financial Services,48.59,1000000.0,0.9246,,-4.25,-52.7,12.18,0.47306176084099893,,-0.857,0.009803921568627527,0.8333333333333334,18.0,90.0,43.65079365079365,29.57875457875458,12.56891256891257,36.64452111152619,59.35545935545934,37.495235165285926,0.7717391304347826,89.17748917748918,100.0,93.50649350649351,54.2986126676482,12.56891256891257
WFC,Financials,Diversified Banks,95.95,14.3045,1.90599,5.01,72.74767,11.66,25.34514,0.9539908490086425,,34.0646,-0.012643678160919491,0.6206896551724138,29.0,90.0,57.313879536101766,66.80062816003225,49.112204667760224,70.08251342148691,20.912832023943135,50.38592749198767,0.6102941176470589,38.814066591844366,100.0,63.28843995510662,54.256681230923355,20.912832023943135
MYRG,Industrials,Construction & Engineering,222.39,35.2906,0.9824,-4.1,-0.64,16.650000000000002,4.28,0.8693529885534376,,52.7509,0.02564102564102566,0.6923076923076923,13.0,90.0,57.166145018257694,20.151893146415365,33.5811163275952,60.7551106780445,73.6697965571205,49.71054663944045,0.6527777777777778,41.14501825769432,100.0,64.6870109546166,54.20348593399329,20.151893146415365
EXEL,Health Care,Biotechnology,44.04,17.4179,5.1602,38.01,6.85,31.64,34.97,0.6851015801354402,,27.6522,-0.02279202279202286,0.5925925925925926,27.0,90.0,64.93987049028678,59.96076036056046,83.36416897934012,51.100832562442186,21.708294788775824,54.745158547597754,0.5859375,21.43077397471477,100.0,52.858464384828864,54.179150298767084,21.708294788775824
FORM,Information Technology,Semiconductor Materials & Equipment,68.64,130.2419,7.0074,11.79,32.39,4.18,5.46,0.9974014724989172,,55.611,0.15833333333333333,0.625,16.0,62.75,26.241310824230386,71.04850067156768,28.311552591434186,74.41441441441441,96.37537239324728,60.37627807792043,0.6071428571428571,19.6458126448196,69.72222222222221,39.67637647578064,54.16630759727849,26.241310824230386
SMPL,Consumer Staples,Packaged Foods & Meats,21.4,22.3993,1.4022,8.87,6.3,5.04,9.65,0.13682745825602965,,-40.2902,0.0,0.6111111111111112,18.0,90.0,45.03051438535309,68.75939913890576,34.04533565823888,33.21385637356023,43.374019180470796,45.39263308765128,0.5978260869565218,57.62859633827375,100.0,74.57715780296425,54.147990502245165,33.21385637356023
DAN,Consumer Discretionary,Automotive Parts & Equipment,26.69,56.698,0.3652,,-18.23,4.390000000000001,0.48,0.9889651058753356,,132.087,0.0,0.7142857142857143,14.0,90.0,53.125,27.395833333333332,14.509927293064877,76.33221476510067,55.31250000000001,44.28410934004474,0.6710526315789473,61.875,100.0,77.125,54.136376538031314,14.509927293064877
LW,Consumer Staples,Packaged Foods & Meats,41.37,14.6456,0.8875,0.13,2.35,22.689999999999998,11.28,0.0579178885630498,,-32.0578,0.0,0.55,20.0,90.0,66.34699215344376,38.34704588025271,65.95466434176112,29.586193808827336,43.374019180470796,49.411174341533325,0.55,41.67393199651265,100.0,65.00435919790759,54.0891297984456,29.586193808827336
HOMB,Financials,Regional Banks,28.45,12.1262,4.40718,3.11,51.05219,11.24,54.28515,0.6,,1.6434,0.0,0.6,15.0,90.0,44.998370804822414,48.20552611055405,79.96089931573803,35.92942462646509,39.442815249266864,49.883076752509375,0.5874999999999999,39.7523623330075,100.0,63.8514173998045,54.07357894669791,35.92942462646509
BCC,Industrials,Building Products,83.05,15.9399,0.4724,35.92,-4.25,9.0,3.99,0.270830182972932,,-29.2589,0.09090909090909094,0.6363636363636364,11.0,32.75,90.36466863194673,54.203338894541176,24.724314881537282,28.697332451635365,93.416311824435,61.51714230545909,0.609375,36.76165520253303,36.388888888888886,36.612548677075374,54.045764216943965,24.724314881537282
FLS,Industrials,Industrial Machinery & Supplies & Components,73.47,20.6262,1.9924,3.33,3.19,21.12,10.23,0.968918447799619,,24.5043,-0.0625,0.75,16.0,90.0,77.20121900996622,36.509273520729046,51.51140762704884,61.74251289486894,5.485544848035582,43.67714317778806,0.7023809523809523,63.63149658183016,100.0,78.17889794909809,54.02766960918107,5.485544848035582
MTUS,Materials,Steel,19.31,1000000.0,0.7108,,-3.42,-1.2,-0.59,0.9849884526558889,,44.1045,0.0,0.75,8.0,90.0,43.553223388305845,41.14192903548226,23.83808095952024,71.3343328335832,48.50074962518741,44.531984007996,0.6730769230769231,60.16991504247876,100.0,76.10194902548726,54.002973513243376,23.83808095952024
SLM,Financials,Consumer Finance,27.61,8.9951,1.90601,15.55,31.52147,26.87,26.73951,0.3405017921146954,,0.4365,-0.20000000000000007,0.6666666666666666,15.0,90.0,68.6395202020202,73.72269374015184,76.42288267288268,31.480124852586783,4.071969696969697,49.497030475141386,0.6375,40.782828282828284,100.0,64.46969696969697,53.98883042350806,4.071969696969697
ECL,Materials,Specialty Chemicals,271.73,38.7804,4.8434,6.73,1.38,21.65,16.41,0.777864017385905,,15.8418,0.06451612903225812,0.5806451612903226,31.0,32.75,24.213503004595267,52.553392723966496,87.69883351007424,58.91834570519618,86.63838812301167,63.39049473425955,0.5763888888888891,28.773418168964298,36.388888888888886,31.81960645693413,53.91922825106192,24.213503004595267
AJG,Financials,Insurance Brokers,264.59,42.4349,5.2147,13.07,15.61,7.22,20.52,0.24589807198502822,,-7.324,0.04166666666666663,0.6666666666666666,27.0,90.0,16.064491064491072,55.15547695392989,31.592552746398894,40.23412571635922,75.56332556332556,45.48845440124924,0.6484375,55.98290598290598,100.0,73.58974358974359,53.918841157797544,16.064491064491072
SITM,Information Technology,Semiconductors,342.2,1000000.0,31.7303,,59.04,-7.88,-32.6,0.8393591379554799,,46.741,0.0267857142857143,0.8125,16.0,90.0,4.663455105044829,73.66339334424441,6.941976252513294,64.34446057087567,66.93429680181988,43.43900822644683,0.75,63.74280744011776,100.0,78.24568446407065,53.881011097733975,4.663455105044829
WSC,Industrials,Office Services & Supplies,21.88,17.3705,1.6711,,-3.64,21.62,23.25,0.2822433691030573,,-35.6849,0.03296703296703296,0.5714285714285714,14.0,62.75,66.96713615023474,33.15094339622642,81.84976525821597,26.15799450792807,73.46478873239437,58.68346532022323,0.5657894736842105,24.525821596244135,69.72222222222221,42.60438184663536,53.85974027814686,26.15799450792807
VCTR,Financials,Asset Management & Custody Banks,68.71,15.163,3.8318,28.34,34.32,16.509999999999998,37.41,0.8349999999999997,,8.4952,-0.02857142857142858,0.5714285714285714,14.0,90.0,50.33227006911217,79.84045667815147,73.15564552406659,52.50061394063532,17.729930887825628,52.97324926731775,0.5657894736842105,26.475279106858057,100.0,55.88516746411483,53.84682472635687,17.729930887825628
HAE,Health Care,Health Care Supplies,82.03,22.8301,2.8917,17.48,-2.45,19.45,18.28,0.8677665291838522,,5.032,-0.13333333333333341,0.6666666666666666,15.0,90.0,65.77840112201963,46.14026044601079,76.6713417484806,67.4053295932679,4.628330995792426,48.9858828512405,0.6375,41.79523141654979,100.0,65.07713884992987,53.8132596508473,4.628330995792426
RAL,Information Technology,Electronic Equipment & Instruments,52.52,11.7086,1.6148,,,,16.86,0.8503597122302159,,,0.09583333333333333,0.5625,16.0,2.75,92.83018867924528,50.0,59.043126684636114,62.82659478885895,96.04672057502246,73.81033243486074,0.5595238095238095,9.865229110512129,3.0555555555555554,7.1413596885295,53.80964061096137,50.0
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,77.34,43.755,9.4746,-5.97,7.62,25.2,28.31,0.9702545231524072,,49.8837,-0.02043010752688168,0.6129032258064516,31.0,90.0,9.096774193548379,44.88931056293485,79.16129032258065,76.85626652564781,28.774193548387096,45.35146338175672,0.6041666666666667,55.87096774193549,100.0,73.5225806451613,53.80279856077809,9.096774193548379
COP,Energy,Oil & Gas Exploration & Production,97.51,13.6122,2.0154,4.12,8.24,13.59,21.32,0.6698328267477205,,-4.0445,-0.049632352941176516,0.7941176470588235,34.0,90.0,50.66518847006652,35.833949248583394,60.42128603104213,62.61640798226165,15.299334811529933,42.60137965016014,0.7628205128205128,66.29711751662971,100.0,79.77827050997783,53.75444690810544,15.299334811529933
HL,Materials,Silver,22.45,75.5104,12.285,,45.61,8.98,27.18,0.9906387665198237,,321.9925,-0.03594771241830064,0.6111111111111112,18.0,90.0,15.873015873015872,74.30986887508627,70.32436162870945,75.03105590062111,26.846100759144235,50.067632850241544,0.5978260869565218,37.19806763285024,100.0,62.31884057971014,53.74299516908212,15.873015873015872
SPXC,Industrials,Industrial Machinery & Supplies & Components,207.51,46.3323,4.7844,22.0,48.62,13.719999999999999,15.68,0.7792940780052227,,44.9092,-0.16386554621848748,0.7647058823529411,17.0,90.0,18.70521373857178,87.52805453401282,54.44362078906185,53.553513511833444,2.248579194465036,40.73054963772057,0.7159090909090908,73.50300634214645,100.0,84.10180380528786,53.74192588799076,2.248579194465036
MORN,Financials,Financial Exchanges & Data,216.82,23.7171,3.7228,19.52,7.76,23.66,22.34,0.10524736634070424,,-32.7398,0.0,0.7777777777777778,9.0,90.0,44.53914141414141,57.738101633003865,54.16423853923854,23.20235989334974,33.38068181818182,43.113820755824676,0.6964285714285714,64.1729797979798,100.0,78.50378787878788,53.730810892713635,23.20235989334974
PRKS,Consumer Discretionary,Leisure Facilities,37.43,11.2686,1.2202,,-3.27,,22.91,0.2703357563170647,,-34.6315,0.023684210526315863,0.55,20.0,62.75,67.10144927536231,32.971014492753625,69.34782608695653,30.6752261453166,72.17391304347827,56.52882015368155,0.55,32.173913043478265,69.72222222222221,47.19323671497584,53.72814512206983,30.6752261453166
UCTT,Information Technology,Semiconductor Materials & Equipment,34.21,1000000.0,0.7356,,6.65,-20.36,-4.43,0.7487737257410961,,-11.7844,0.0,0.9,10.0,90.0,50.82340284673949,45.997920997921,6.319959514476873,42.02277749447561,43.55345911949686,37.82003807587303,0.7833333333333333,84.64912280701755,100.0,90.78947368421052,53.710868758374275,6.319959514476873
NPO,Industrials,Industrial Machinery & Supplies & Components,233.27,56.875,4.4418,13.41,6.44,5.8500000000000005,14.52,0.8647453954496209,,41.6505,0.0,0.8333333333333334,6.0,90.0,20.70669631826044,61.93012725676934,33.60102133267441,57.84233371097156,39.7413722098674,41.85926209065342,0.7045454545454546,68.92348241495758,100.0,81.35408944897455,53.707710298149756,20.70669631826044
T,Communication Services,Integrated Telecommunication Services,23.99,7.6456,1.3663,-4.29,1.98,20.979999999999997,19.04,0.31034482758620685,,8.1605,-0.04935064935064937,0.6363636363636364,33.0,90.0,73.27677624602333,36.19808081632048,70.25450689289501,47.2322375397667,23.435843054082714,48.88966918553344,0.625,41.569459172852596,100.0,64.94167550371156,53.705271080986876,23.435843054082714
BXMT,Financials,Mortgage REITs,19.45,30.5094,2.116,,-18.11,2.92,7.12,0.622222222222222,,10.8262,0.09523809523809523,0.6666666666666666,15.0,90.0,38.23653198653199,27.724358974358974,16.137334887334887,47.660146302278285,88.0050505050505,45.56992974124954,0.6375,54.37710437710437,100.0,72.62626262626262,53.68682960675346,16.137334887334887
JNJ,Health Care,Pharmaceuticals,204.39,19.6041,5.3439,0.55,5.08,32.690000000000005,34.19,0.8551103952754846,,43.6635,0.014112903225806495,0.5625,32.0,62.75,43.630816170861934,42.49476217685661,83.56216628527841,67.36079328756675,60.98398169336385,59.287663343075366,0.5608108108108109,21.20518688024409,69.72222222222221,40.61200101703534,53.684964645263356,42.49476217685661
WOR,Industrials,Building Products,53.81,25.0138,2.1155,6.37,7.43,11.17,0.95,0.4671237145528203,,35.9869,0.0,0.75,8.0,90.0,47.02478436510536,52.71123950643477,24.342177093569166,51.79200992116219,44.54088874331259,43.71966386702434,0.6730769230769231,61.52418386286713,100.0,76.91451031772027,53.67811780223312,24.342177093569166
SKY,Consumer Discretionary,Homebuilding,95.35,24.1249,2.0293,27.23,12.14,14.19,10.26,0.7102452531645569,,9.5348,0.18181818181818182,0.6363636363636364,11.0,2.75,32.52525252525252,77.75446775446775,41.39177004948817,56.49000067792014,94.94949494949495,62.54517190490345,0.609375,52.52525252525253,3.0555555555555554,32.737373737373744,53.602832454644535,32.52525252525252
PRIM,Industrials,Construction & Engineering,129.95,25.3354,0.9414,15.53,21.45,18.42,5.65,0.832989903152689,,64.6396,-0.1823529411764706,0.7,20.0,90.0,72.93296817944706,76.75225565669874,40.87767344809599,58.83081859430517,3.038601982263954,47.69685274156012,0.6699999999999999,45.61815336463224,100.0,67.37089201877934,53.59906452472589,3.038601982263954
LH,Health Care,Health Care Services,251.81,24.4096,1.5165,1.13,8.28,10.2,9.69,0.5031122176773962,,7.4687,-0.03448275862068961,0.7931034482758621,29.0,90.0,63.50114416475972,39.95212432769969,54.481311975591154,46.50648360030512,13.272311212814646,41.88096643685955,0.7573529411764707,68.19221967963387,100.0,80.91533180778032,53.59127604813578,13.272311212814646
FOX,Communication Services,Broadcasting,66.42,15.1563,1.8722,24.8,14.91,17.25,17.77,0.6673340006673341,,50.4595,0.052955665024630505,0.5357142857142857,28.0,0.0,56.046747967479675,73.2054850857873,58.18089430894309,58.09959349593496,90.80284552845528,68.90227587894609,0.5378787878787878,29.72560975609756,0.0,17.835365853658534,53.58220287135982,56.046747967479675
VSCO,Consumer Discretionary,Apparel Retail,65.9,31.116,0.8278,,2.96,25.97,4.84,0.9813849310169589,,71.2133,0.5333333333333333,0.6666666666666666,15.0,2.75,50.0,42.85714285714286,38.35650367529562,76.18728028124002,99.52380952380952,62.55177372962608,0.6375,52.38095238095237,3.0555555555555554,32.650793650793645,53.58147970597634,38.35650367529562
RDNT,Health Care,Health Care Services,78.2,1000000.0,3.0684,-33.83,11.09,-1.34,2.86,0.8129257530717885,,8.2353,0.0,0.9230769230769231,13.0,90.0,23.350495804729217,30.715319728050208,24.961861174675818,61.2051868802441,46.376811594202906,36.58051627207839,0.8194444444444445,88.63463005339436,100.0,93.18077803203661,53.56059480006586,23.350495804729217
SNCY,Industrials,Passenger Airlines,15.77,14.4164,0.7515,3.58,4.27,9.629999999999999,9.76,0.7313398680346315,,0.7024,-0.050000000000000044,0.75,16.0,90.0,72.93993848146349,50.87340626656548,44.05860450056662,45.17476579276135,13.0484053747774,43.61270606232767,0.7023809523809523,61.27570017807997,100.0,76.76542010684798,53.55852027568376,13.0484053747774
FIVE,Consumer Discretionary,Specialty Stores,195.57,35.0375,2.4369,8.09,15.78,16.37,8.88,0.9402455840829995,,96.5133,0.09677419354838712,0.6129032258064516,31.0,2.75,25.384615384615394,64.67592592592592,52.54947513336775,72.97229392531405,94.35897435897435,63.05759096732251,0.6041666666666667,50.256410256410255,3.0555555555555554,31.376068376068375,53.55313418994626,25.384615384615394
TDG,Industrials,Aerospace & Defense,1392.09,37.8016,8.8789,23.91,11.21,37.11,47.04,0.47359872792322094,,8.5603,-0.07692307692307698,0.7307692307692307,26.0,90.0,27.527768235428837,78.02098605843872,93.87953738692318,32.761699820027694,4.042139012939425,45.81044806239716,0.7016129032258065,52.63941371808084,100.0,71.5836482308485,53.54240811293255,4.042139012939425
CF,Materials,Fertilizers & Agricultural Chemicals,82.6,9.3426,1.9126,24.86,12.59,28.18,31.53,0.41120991646456456,,-5.0684,0.020935960591133007,0.41379310344827586,29.0,0.0,58.434782608695656,89.23219241443108,95.94202898550725,39.9536231884058,71.65217391304348,72.62788775824855,0.43382352941176466,14.956521739130435,0.0,8.97391304347826,53.531695343817454,39.9536231884058
AEE,Utilities,Multi-Utilities,99.91,19.1532,3.0169,5.7,22.71,11.42,20.72,0.6487252124645889,,11.9565,-0.061111111111111116,0.55,20.0,90.0,51.558441558441565,79.36592818945759,57.27272727272727,49.55844155844156,20.0,50.07318563789152,0.55,35.84415584415584,100.0,61.506493506493506,53.50317799847211,20.0
ONB,Financials,Regional Banks,23.27,14.9929,2.22033,4.68,79.90764,8.28,43.80817,0.8408349641226355,,9.5059,-0.04166666666666663,0.625,16.0,90.0,53.986097534484635,74.26077129987745,56.78350920286404,48.56285796479159,16.3788421852938,48.385214848487415,0.6071428571428571,42.33735201477137,100.0,65.40241120886282,53.49037375660003,16.3788421852938
ICUI,Health Care,Health Care Supplies,152.99,1000000.0,1.6277,,-0.84,-0.36,5.16,0.671288862939717,,-4.9693,0.0,0.8333333333333334,12.0,90.0,40.47452080411407,37.50584385226742,29.032258064516128,54.904160822814404,48.78447872837774,41.83426834969612,0.75,67.64843384759234,100.0,80.5890603085554,53.4607059373539,29.032258064516128
ENOV,Health Care,Health Care Equipment,29.68,1000000.0,0.76,,11.57,-55.92,-57.7,0.17833721176221703,,-35.1682,0.0,0.8823529411764706,17.0,90.0,49.84148550724638,54.498792270531396,5.8272946859903385,25.86352657004831,45.04830917874396,37.17512077294686,0.8068181818181818,85.47705314009661,100.0,91.28623188405797,53.40845410628019,5.8272946859903385
OLED,Information Technology,Semiconductors,125.77,26.9643,9.3431,9.63,-0.58,13.170000000000002,36.54,0.3642515266545634,,-17.0929,0.0,0.7647058823529411,17.0,90.0,54.77719791248495,31.513039859168394,76.66533703924361,30.65209111776755,38.40492439448682,46.79015972846623,0.7159090909090908,48.012846246487356,100.0,68.80770774789241,53.39542413429408,30.65209111776755
CMC,Materials,Steel,72.46,18.3853,1.0047,-20.41,2.26,10.54,7.25,0.9307464295338181,,52.3229,0.17647058823529416,0.5882352941176471,17.0,2.75,70.16491754122939,42.262315650685295,56.121939030484754,64.7776111944028,97.00149925037482,67.67685093623402,0.5795454545454546,31.33433283358321,3.0555555555555554,20.02282192237215,53.38064223207545,42.262315650685295
UNH,Health Care,Managed Health Care,343.98,17.7151,0.716,1.6,10.48,18.6,6.03,0.2942220787604907,,-34.42,-0.02083333333333337,0.6666666666666666,33.0,90.0,75.9963768115942,45.9854177849347,56.09903381642512,29.98792270531401,31.219806763285025,47.91930577920916,0.6513157894736843,43.29710144927536,100.0,65.97826086956522,53.33699230631598,29.98792270531401
PTGX,Health Care,Biotechnology,80.22,109.238,23.9704,,-35.39,6.859999999999999,9.09,0.740292807129217,,113.2376,0.0,0.8947368421052632,19.0,90.0,16.497070613629354,26.680542707369717,37.326549491211836,60.75238976256553,46.00678384212149,36.715386987357384,0.8229166666666666,86.86401480111007,100.0,92.11840888066604,53.33629355534998,16.497070613629354
BBT,Financials,Regional Banks,27.26,89.6932,1000000.0,-6.29,,1.7000000000000002,,0.7989228007181334,,,0.12727272727272732,0.7272727272727273,11.0,90.0,3.557076137721299,32.290502793296085,28.339850114043664,46.81763875312262,89.76865428478331,42.302295193176434,0.671875,65.1297925491474,100.0,79.07787552948844,53.334969294070035,3.557076137721299
INSP,Health Care,Health Care Equipment,98.38,64.1568,3.2387,,16.81,6.68,3.71,0.19094052558782845,,-54.0044,0.1430769230769231,0.72,25.0,32.75,45.184178743961354,62.1225845410628,32.77475845410628,25.621980676328505,99.09420289855073,56.63315217391305,0.6916666666666667,51.781400966183575,36.388888888888886,45.6243961352657,53.33052536231884,25.621980676328505
OMC,Communication Services,Advertising,79.08,18.6414,1.5486,4.24,4.13,30.220000000000002,13.12,0.5104861773117254,,-6.0138,-0.0404411764705882,0.6470588235294118,17.0,90.0,54.829268292682926,47.41088180112571,67.75609756097562,54.63414634146341,23.512195121951223,48.07242026266417,0.625,42.243902439024396,100.0,65.34634146341463,53.2545966228893,23.512195121951223
WSFS,Financials,Regional Banks,56.46,11.2208,2.33073,8.03,54.50711,10.42,38.1658,0.8136970400464306,,7.5633,-0.09090909090909094,0.6363636363636364,11.0,90.0,72.08102530683176,64.40537013162711,58.06129951291241,46.205198960412154,5.6044314108830235,47.24142668705684,0.609375,45.29705658737917,100.0,67.1782339524275,53.22246886666804,5.6044314108830235
MAT,Consumer Discretionary,Leisure Products,21.48,15.4458,1.2772,,-2.36,19.59,10.78,0.9067388688327318,,16.5491,-0.0935672514619883,0.6842105263157895,19.0,90.0,62.133333333333326,35.4,59.876510067114104,57.24348993288591,8.8,42.26849217002238,0.65625,64.53333333333335,100.0,78.72,53.203944519015664,8.8
KR,Consumer Staples,Food Retail,59.51,47.7324,0.2558,12.42,-1.77,9.42,1.06,0.08283671036948748,,1.0357,0.0179924242424242,0.59375,32.0,90.0,48.635235732009924,41.115044032501345,21.960297766749378,40.464548671846394,67.61786600496278,45.31626430826978,0.5878378378378379,52.605459057071954,100.0,71.56327543424317,53.190367646061794,21.960297766749378
FSS,Industrials,Construction Machinery & Heavy Transportation Equipment,116.57,30.0613,3.4487,14.76,11.83,18.970000000000002,15.75,0.7542908762420958,,25.5466,0.0,0.6,10.0,90.0,33.81038921702257,72.22649535491897,69.06709071634106,47.46681754148344,37.58897470846585,51.538061365995496,0.5833333333333333,28.3507496592458,100.0,57.01044979554748,53.17977789486109,33.81038921702257
