Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
BSX,Health Care,Health Care Equipment,95.72,51.7305,7.4668,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,0.4141156462585033,0.8853,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,93.0,84.89281911636292,37.162162162162154,77.65997222518962,63.32923832923832,36.80589680589681,16.093366093366097,45.17450058754407,96.06879606879608,91.5984052878228,54.45928152759981,16.093366093366097
ROL,Industrials,Environmental & Facilities Services,61.01,56.8683,7.9723,9.83,TTM_YoY,9.83,9.95,18.4,11.17,36.449999999999996,19.47,0.9483509645301801,32.3714,0.1210526315789473,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,11.462450592885375,58.645783310553725,90.11857707509881,68.85375494071147,96.04743083003953,66.38528314432418,10.67193675889328,6.403162055335968,54.38885892652654,11.462450592885375
FULT,Financials,Regional Banks,19.54,9.782,2.12687,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,0.7371024734982333,2.5184,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,83.12313689520752,60.698892400511994,45.242557569503795,28.38576952742282,94.0839257051135,65.59176422843646,13.999082779179089,8.399449667507453,54.15330131625066,28.38576952742282
BTSG,Health Care,Health Care Services,39.01,54.2929,0.5668,,NA,,,,17.23,7.5200000000000005,2.14,0.9216142801707411,127.1986,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,93.0,84.89281911636292,63.154269972451786,60.984848484848484,34.09090909090909,95.89531680440771,82.92011019283747,66.7603305785124,100.0,93.95712764654516,54.14976749408921,34.09090909090909
AL,Industrials,Passenger Airlines,64.25,7.0353,2.4684,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,0.9942638623326958,42.6827,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,65.20979020979021,72.2795895693092,71.5034965034965,84.33566433566435,42.65734265734265,65.1132605712045,15.034965034965033,9.02097902097902,53.894804261159415,42.65734265734265
TILE,Industrials,Office Services & Supplies,29.98,15.4268,1.2755,14.02,TTM_YoY,14.02,16.44,1.89,5.11,20.65,11.53,0.9800603114037787,31.4912,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,72.10743801652892,48.77770912180428,65.70247933884298,70.24793388429751,39.0495867768595,57.61711207229473,64.0495867768595,38.4297520661157,53.77964007105893,39.0495867768595
ZBRA,Information Technology,Electronic Equipment & Instruments,264.43,25.4894,2.4835,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,0.26438464136921525,-31.4131,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,75.49382716049382,70.6232492997199,58.76197069343487,10.1127416724901,83.7037037037037,63.418646607529155,24.135802469135804,14.481481481481481,53.631213582319624,10.1127416724901
COR,Health Care,Health Care Distributors,342.16,42.7089,0.2066,5.95,TTM_YoY,5.95,-0.38,,9.31,131.5,0.81,0.7541860626693532,44.8664,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,65.9090909090909,44.47213152317122,57.11462450592885,69.40711462450594,71.73913043478261,61.84501919000974,34.48616600790514,20.691699604743082,53.61435527295641,44.47213152317122
SLGN,Materials,"Metal, Glass & Plastic Containers",43.04,14.322,0.7027,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,0.3210624417520969,-14.806,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,81.40096618357488,75.28134606938954,69.08212560386472,20.966183574879228,23.188405797101446,54.09491655687307,85.5072463768116,51.30434782608695,53.536802810715855,20.966183574879228
HBAN,Financials,Regional Banks,17.9,12.6863,2.07303,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,0.8926174496644292,11.7353,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,72.99931208438431,76.71086008399132,53.888677534343664,53.17757082403952,28.47970648933731,55.81633218648412,72.46044485209815,43.47626691125889,53.34831913143908,28.47970648933731
PHIN,Consumer Discretionary,Automotive Retail,68.81,29.3916,0.7719,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,0.9638811749868256,45.5064,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,58.68486352357321,39.70986122599026,25.620347394540943,84.64263922222675,100.0,62.4994103121549,26.923076923076923,16.153846153846153,53.23029748049316,25.620347394540943
UMBF,Financials,Regional Banks,118.98,15.1421,2.36702,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,0.8377888536474853,8.3903,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,48.08530153634487,62.17267298039724,36.984095859998746,39.2730894707219,77.45929832607199,54.70420207747445,78.14721394175648,46.88832836505389,53.14102733499034,36.984095859998746
SCI,Consumer Discretionary,Specialized Consumer Services,80.93,21.2224,2.644,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,0.6928301886792458,5.7632,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,50.70126227208977,48.6326004091315,78.26086956521739,44.90377761938703,45.79242636746143,53.70261968406115,84.57223001402525,50.74333800841515,53.110763348931954,44.90377761938703
R,Industrials,Cargo Ground Transportation,191.08,15.2744,0.6047,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,0.8739831977597015,23.5884,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,85.7707509881423,40.27741863987292,44.66403162055336,54.940711462450594,55.73122529644269,56.31635329319197,66.40316205533597,39.84189723320158,53.0214620811939,40.27741863987292
CACI,Industrials,Diversified Support Services,604.82,26.2149,1.4928,12.17,TTM_YoY,12.17,12.98,12.1,12.61,13.139999999999999,8.99,0.9110368425240711,40.2514,-0.045454545454545414,0.8181818181818182,0.7685185185185185,22.0,90.0,93.0,84.89281911636292,57.95454545454545,59.274992919852735,44.128787878787875,71.21212121212122,12.5,46.0784834324554,77.27272727272727,80.32076401018153,52.92693954800063,12.5
INTU,Information Technology,Application Software,635.44,44.1096,9.3472,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,0.3657469178630519,1.9264,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,44.6167097329888,73.22458250522675,73.54399607170743,47.506541205531974,35.09905254091301,54.17780197804265,79.4142980189492,47.64857881136952,52.87195734470803,35.09905254091301
ABT,Health Care,Health Care Equipment,124.64,15.4759,4.9337,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,0.4537372406980575,10.9785,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,72.29729729729729,60.91021851891418,78.07125307125307,53.02211302211303,54.54545454545454,63.8454343671735,13.022113022113025,7.813267813267815,52.639001056392374,53.02211302211303
NMIH,Financials,Commercial & Residential Mortgage Finance,39.31,8.1696,4.4952,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,0.6557522123893806,12.7653,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,58.45250255362615,38.242360176821066,86.20461509889498,44.90203361500603,74.0040858018386,61.816222058579,26.506639427987743,15.903983656792645,52.63377437822173,38.242360176821066
PLAB,Information Technology,Semiconductor Materials & Equipment,33.7,13.7611,2.2102,9.32,TTM_YoY,9.32,5.45,34.56,-2.04,12.049999999999999,24.51,0.7387303201160437,43.2214,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,88.12636165577342,28.91181515487842,70.97838380136346,55.67312040120031,41.44880174291939,56.31648061831296,62.96296296296296,37.77777777777778,52.608740050205924,28.91181515487842
CENT,Consumer Staples,Household Products,32.47,11.4735,0.5971,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.2964244798551525,-7.6245,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,48.371212121212125,80.87121212121211,62.81439393939394,19.507575757575758,11.704545454545455,52.592424242424244,44.128787878787875
CVCO,Consumer Discretionary,Homebuilding,677.03,25.7735,2.3662,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,1.0,50.2712,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,43.75,89.89446435682996,46.63978494623656,89.30327868852459,50.134408602150536,61.985943814429625,25.0,15.0,52.5887550515437,43.75
NWN,Utilities,Gas Utilities,46.25,19.0962,1.5163,19.01,TTM_YoY,19.01,-7.4,-0.34,11.27,7.01,20.07,0.7086206896551722,20.7257,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,64.36363636363635,78.76190476190476,30.66666666666667,62.90909090909091,59.27272727272728,59.01298701298701,44.36363636363637,26.61818181818182,52.53402597402598,30.66666666666667
TMUS,Communication Services,Wireless Telecommunication Services,197.51,18.723,2.5888,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,0.04243452958292918,-6.5263,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,43.595041322314046,55.535015224010436,69.00826446280992,23.553719008264466,95.86776859504133,61.12766420182688,29.75206611570248,17.85123966942149,52.4723792953458,23.553719008264466
NRG,Utilities,Independent Power Producers & Energy Traders,148.89,19.0881,0.9237,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,0.6865405566009706,49.8038,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,74.79338842975206,76.19047619047619,54.43722943722943,70.4250295159386,50.413223140495866,64.2512790240063,8.677685950413224,5.206611570247934,52.442345533254624,50.413223140495866
BCO,Industrials,Security & Alarm Services,124.04,29.8109,0.9853,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,0.9331068167339139,37.3701,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,61.03896103896105,57.3208722741433,74.24242424242425,66.75324675324674,38.52813852813853,58.16547315612736,48.484848484848484,29.09090909090909,52.350560343083714,38.52813852813853
SFBS,Financials,Regional Banks,74.81,16.3361,5.9678,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,0.3037928519328956,-9.6181,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,22.712680577849113,64.41050125124046,87.8416777844948,6.65887984407246,100.0,60.99180389932774,28.812199036918134,17.28731942215088,52.25090700389237,6.65887984407246
GL,Financials,Life & Health Insurance,142.87,9.8868,1.9144,16.87,TTM_YoY,16.87,6.12,11.83,3.73,21.07,26.27,0.8710013003901169,27.0859,-0.007894736842105288,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,75.18319491939423,42.72221711554371,64.04938490917974,71.09517253630591,21.3971665852467,52.404526915581094,83.87884709330727,50.32730825598436,51.98908318366175,21.3971665852467
LYV,Communication Services,Movies & Entertainment,148.85,38.0369,1.3919,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,0.5767535070140279,15.8276,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,51.92307692307692,64.97975708502024,62.41258741258741,67.34265734265733,25.52447552447552,52.3456017666544,84.26573426573425,50.55944055944055,51.98836952521163,25.52447552447552
MTZ,Industrials,Construction & Engineering,223.7,52.1996,1.2557,275.69,TTM_YoY,275.69,-22.59,-16.8,12.99,11.17,4.2,0.8981602201941183,54.7026,-0.036666666666666625,0.88,0.8250000000000001,25.0,90.0,93.0,84.89281911636292,41.477272727272734,82.77267417162278,20.880681818181817,63.63636363636364,17.329545454545453,42.90396665250637,89.77272727272727,87.82076401018153,51.88732612404141,17.329545454545453
RBC,Industrials,Industrial Machinery & Supplies & Components,488.31,59.1723,8.8961,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,0.9762298521462247,65.8887,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,9.67365967365968,54.70993181273555,61.88811188811188,84.56876456876455,94.17249417249415,61.482778903339636,21.911421911421908,13.146853146853145,51.81559375204234,9.67365967365968
SWX,Utilities,Gas Utilities,81.6,12.6811,2.9229,157.48,TTM_YoY,157.48,-6.61,-6.87,-23.31,12.64,25.53,0.9120819848975183,19.2634,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,68.18181818181819,53.904761904761905,67.23809523809524,67.03376623376623,48.00000000000001,59.92,31.272727272727273,18.763636363636362,51.68872727272728,48.00000000000001
ULTA,Consumer Discretionary,Other Specialty Retail,661.49,24.6411,2.4474,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,0.9613790093825006,58.1642,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,47.72727272727272,32.69523188878028,69.86803519061583,89.35628094803135,80.93841642228739,63.69615420911032,6.011730205278592,3.6070381231671553,51.67833099192168,32.69523188878028
IPAR,Consumer Staples,Household Products,89.3,17.3265,1.9473,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,0.17042571186918526,-30.7,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,42.04545454545455,48.10606060606061,82.76515151515152,20.227272727272727,61.36363636363637,52.958333333333336,77.27272727272727,46.36363636363636,51.63939393939395,20.227272727272727
JBSS,Consumer Staples,Packaged Foods & Meats,71.62,12.565,0.7341,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,0.4010369014943581,-16.4392,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,72.18181818181817,52.18181818181818,62.90909090909091,46.47272727272728,50.54545454545455,57.06181818181818,48.727272727272734,29.236363636363638,51.49672727272727,46.47272727272728
ADI,Information Technology,Semiconductors,293.86,63.3226,13.0288,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,0.9353856796956073,38.3717,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,35.09021842355176,62.69581325075221,60.049169706490574,71.32720528946943,72.45963912630577,60.38103085115577,22.412155745489077,13.447293447293445,50.99428337038331,35.09021842355176
Q,Information Technology,Semiconductor Materials & Equipment,90.91,17.3585,2.8299,,NA,,,,,,20.91,0.5553850874501378,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,33.0,33.0,49.99264043042324,81.10021786492375,50.0,62.41830065359477,40.84967320261438,83.2244008714597,65.63725490196077,95.37037037037037,77.21927839439152,50.96524470033519,40.84967320261438
KGS,Energy,Oil & Gas Equipment & Services,35.69,40.7855,2.3803,177.5,TTM_YoY,177.5,-37.62,,19.43,5.67,25.08,0.304060434372049,-15.0238,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,33.0,33.0,49.99264043042324,20.218894009216587,84.83102918586789,48.84792626728111,21.08294930875576,57.02764976958525,48.1989247311828,69.81566820276497,61.886457093828284,50.9364312037119,20.218894009216587
POWL,Industrials,Electrical Components & Equipment,386.54,25.747,4.2141,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,0.9008901903762354,67.2175,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,43.41692789968651,62.93286555532769,88.08777429467085,68.27586206896552,34.79623824451411,57.827952421410366,38.557993730407524,23.134796238244515,50.8893211847772,34.79623824451411
CENTA,Consumer Staples,Household Products,29.5,11.4735,0.5971,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.05848374872817879,-7.6245,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,32.765151515151516,80.87121212121211,60.473484848484844,19.507575757575758,11.704545454545455,50.71969696969697,32.765151515151516
GEV,Industrials,Heavy Electrical Equipment,639.77,101.9276,4.6079,34.09,TTM_YoY,34.09,,,9.44,19.09,4.6,0.8094412532637075,74.2768,0.0587044534412956,0.7692307692307693,0.7443181818181819,39.0,0.0,0.0,0.0,13.852813852813862,69.77788566573614,42.42424242424242,71.42857142857142,77.4891774891775,55.297568475138576,53.24675324675323,31.948051948051937,50.627665169721254,13.852813852813862
BURL,Consumer Discretionary,Apparel Retail,301.92,34.5033,1.7288,19.39,TTM_YoY,19.39,8.91,2.33,6.8,39.39,6.95,0.8707136917282202,5.1766,-0.05303030303030298,0.8636363636363636,0.8055555555555556,22.0,90.0,93.0,84.89281911636292,40.5241935483871,66.2136598964556,53.36021505376344,41.272254539044596,9.543010752688172,40.59620456874996,93.27956989247312,89.92486958202903,50.46193757140578,9.543010752688172
OLLI,Consumer Discretionary,Broadline Retail,119.51,32.7817,2.8892,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,0.5256588072122053,12.3637,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,33.13782991202347,71.9859889214728,41.20234604105572,42.79361569155329,79.47214076246334,55.55231051925922,50.0,30.0,50.44184841540738,33.13782991202347
TJX,Consumer Discretionary,Apparel Retail,157.1,34.1683,2.9656,6.6,TTM_YoY,6.6,16.4,9.81,4.53,58.3,11.31,0.9497678345293373,30.8512,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,0.0,25.604838709677423,49.15372361608921,70.29569892473118,77.12762206945179,39.516129032258064,50.459027818581845,83.73655913978494,50.24193548387097,50.415609351639674,25.604838709677423
SEZL,Financials,Transaction & Payment Processing Services,76.34,22.396,6.1954,105.55,TTM_YoY,105.55,,,88.74,92.78,36.41,0.31801334321719793,100.3149,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,25.38121990369181,93.71224705527031,78.66171749598716,66.68794688457609,30.196629213483146,57.10338622704706,39.20545746388443,23.523274478330656,50.387363877303784,25.38121990369181
TBBK,Financials,Regional Banks,69.44,13.5553,4.64103,20.97,TTM_YoY,20.97,31.59,36.64,89.12521,27.97,56.46254,0.7031641169979533,38.0517,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,35.92066039899105,79.26545353870935,92.69544577279328,65.97248858685455,28.47970648933731,58.59211185246125,28.812199036918134,17.28731942215088,50.33115336639918,28.47970648933731
GWRE,Information Technology,Application Software,180.93,166.7697,12.0566,193.33,TTM_YoY,193.33,,,22.8,6.54,0.85,0.1473787500406919,5.7885,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,17.829457364341096,90.41649459257157,20.35266085472562,40.514845692555205,85.70198105081826,53.22244467891551,64.38415159345392,38.63049095607235,50.304053934346875,17.829457364341096
ENSG,Health Care,Health Care Facilities,176.73,31.0697,2.1135,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,0.7706105095329833,34.9599,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,50.67340067340067,73.96550041477578,55.5976430976431,71.04377104377105,42.84511784511784,57.415153955009025,35.18518518518518,21.11111111111111,50.154345386229444,42.84511784511784
BOOT,Consumer Discretionary,Apparel Retail,200.51,28.1803,2.8321,35.82,TTM_YoY,35.82,-2.44,29.09,17.82,18.11,13.32,0.9215023831360684,22.0344,-0.03896103896103886,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,41.935483870967744,89.79490242931104,55.44354838709677,60.6777719019919,23.252688172043012,52.34962476578465,68.81720430107528,41.29032258064517,50.13776432875675,23.252688172043012
GBCI,Financials,Regional Banks,46.6,25.723,4.31061,26.14,TTM_YoY,26.14,-16.32,-6.75,21.55359,6.94,35.85106,0.6130191817689092,-2.3061,0.16666666666666663,0.9166666666666666,0.8088235294117647,12.0,3.0,3.0,6.105652631086677,16.899793625315297,51.91701812860451,36.34731791082112,17.797614704717432,97.04196285255675,47.96295885179499,93.95780784223801,58.81694575777748,50.13375623299149,16.899793625315297
UFCS,Financials,Property & Casualty Insurance,35.84,8.3483,0.6862,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,0.8503080826386373,31.0561,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,91.2057044079516,75.32932184094975,34.364932819989,70.04046515282471,36.36560069144339,59.77746175956263,18.92826274848747,11.35695764909248,50.093360937468596,34.364932819989
SNX,Information Technology,Technology Distributors,150.3,15.7793,0.2003,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,0.7688335760624919,12.1558,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,93.23671497584542,48.57404815905033,31.489758755098045,55.71658615136876,39.533011272141714,52.9008451187395,64.573268921095,38.743961352657,50.069468365523,31.489758755098045
USPH,Health Care,Health Care Facilities,84.29,27.7305,1.6328,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,0.7002928734136025,-3.1149,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,60.01683501683502,77.8387742155858,49.32659932659932,39.66329966329967,42.84511784511784,54.09721612257844,56.481481481481474,33.888888888888886,50.05555067584053,39.66329966329967
ARMK,Consumer Discretionary,Distributors,38.77,31.3459,0.5528,24.1,TTM_YoY,24.1,17.69,,6.35,10.59,4.28,0.6074124914207276,4.954,0.0,0.8571428571428571,0.7980769230769231,21.0,0.0,0.0,0.0,59.4574780058651,66.32996632996633,25.806451612903224,41.63742127782318,50.146627565982406,49.10104927291601,89.73607038123167,53.841642228739,50.04916786408061,25.806451612903224
CHEF,Consumer Staples,Food Distributors,62.14,32.9343,0.6081,72.23,TTM_YoY,72.23,,8.46,8.88,13.48,3.67,0.7159565580618213,26.9978,-0.009523809523809601,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,41.85606060606061,84.6590909090909,50.757575757575765,74.46969696969697,26.89393939393939,53.34848484848486,61.36363636363637,36.81818181818182,50.042424242424254,26.89393939393939
VVV,Consumer Discretionary,Automotive Retail,31.97,19.2826,2.3755,1.16,TTM_YoY,1.16,-11.35,-0.6,5.64,74.53999999999999,18.46,0.27045985970381914,-7.9735,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,56.885856079404476,47.03712894035475,82.44416873449131,15.14664605621771,84.86352357320098,60.76130855258301,11.910669975186105,7.1464019851116625,50.038327239088744,15.14664605621771
IRDM,Communication Services,Alternative Carriers,19.56,16.2409,2.3383,23.9,TTM_YoY,23.9,,,-10.34,24.86,26.7,0.20818931135336338,-30.9078,0.0,0.8125,0.75,16.0,0.0,0.0,0.0,54.112554112554115,43.15333789018,74.02597402597402,19.480519480519476,52.38095238095237,50.27568922305765,80.5194805194805,48.31168831168829,49.88288904078378,19.480519480519476
ACAD,Health Care,Pharmaceuticals,26.59,17.4316,5.671,234.21,TTM_YoY,234.21,,,-13.61,32.269999999999996,27.61,0.8822742474916387,54.0556,0.0,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,53.62215909090909,50.44926163812033,79.82954545454545,83.4090909090909,42.40056818181818,59.89169891853316,15.767045454545453,9.460227272727272,49.80540458937198,42.40056818181818
HWKN,Materials,Commodity Chemicals,159.18,38.7214,3.0793,1.93,TTM_YoY,1.93,18.18,24.75,11.86,17.419999999999998,11.57,0.6929994308480365,44.9199,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,25.25252525252525,72.69570707070707,79.79797979797979,65.15151515151514,42.17171717171717,55.86489898989899,42.42424242424242,25.454545454545453,49.78282828282829,25.25252525252525
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",34.4,2.6365,2.176,2914.36,TTM_YoY,2914.36,,73.84,-68.48,67.45,-12.38,0.49080532656943554,-12.4013,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,73.21428571428572,52.36175115207373,45.334101382488484,21.980055903905722,46.54377880184332,49.114980735816275,87.32718894009217,52.3963133640553,49.77124726146408,21.980055903905722
PINS,Communication Services,nan,26.82,9.1173,4.4665,728.4,TTM_YoY,728.4,73.35,,16.79,41.67,6.91,0.18234610917537752,-12.5245,-0.05163043478260865,0.7608695652173914,0.7401960784313726,46.0,0.0,0.0,0.0,58.44155844155844,93.50649350649351,61.038961038961034,30.735930735930733,17.748917748917748,51.64502164502164,69.69696969696967,41.818181818181806,49.679653679653676,17.748917748917748
LAD,Consumer Discretionary,Automotive Retail,331.17,9.1178,0.2176,17.75,TTM_YoY,17.75,-6.8,20.14,8.58,13.23,4.43,0.4828719239373603,-3.11,0.0,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.0,92.4317617866005,75.17921146953405,26.86104218362283,30.009356059065205,38.58560794044664,53.04220848192291,56.94789081885856,34.168734491315135,49.26751368380136,26.86104218362283
WT,Financials,Asset Management & Custody Banks,13.6,19.3847,4.0895,30.69,TTM_YoY,30.69,10.8,,12.05,23.599999999999998,29.86,0.8189712758851035,45.4545,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,43.13553370786517,58.3831593551797,69.87918156281921,73.36950970377937,29.54705056179775,52.67176402118916,59.41011235955056,35.646067415730336,49.2666247000974,29.54705056179775
UNP,Industrials,Rail Transportation,229.5,19.2634,5.5343,8.23,TTM_YoY,8.23,3.66,5.75,1.06,42.42,40.62,0.4760444614794943,1.9049,0.07135874877810355,0.6774193548387096,0.6597222222222223,31.0,0.0,0.0,0.0,44.00826446280992,35.22051440488144,97.52066115702479,25.37190082644628,84.29752066115702,60.23005329419943,8.677685950413224,5.206611570247934,49.22536494940913,25.37190082644628
AMG,Financials,Asset Management & Custody Banks,312.29,16.261,4.2301,8.59,TTM_YoY,8.59,3.92,114.75,1.12,16.2,24.87,0.994541428882559,76.5647,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,44.89115168539326,32.23174401554934,54.85827374872319,98.29545454545455,29.54705056179775,48.52731471220078,86.34129213483146,51.80477528089887,49.1828068259404,29.54705056179775
BDC,Information Technology,Electronic Components,117.16,19.8892,1.7042,30.91,TTM_YoY,30.91,50.57,,13.42,18.26,11.17,0.6717273553947732,3.034,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,85.82621082621083,58.80431998633996,61.00127805735281,38.38520668709348,38.817663817663814,56.588558731460694,32.26495726495726,19.358974358974354,49.14264185696343,38.38520668709348
TRU,Industrials,Research & Consulting Services,85.05,39.2974,3.7186,85.93,TTM_YoY,85.93,-41.41,-4.39,8.3,9.55,18.23,0.5363401321459351,-1.9484,0.008333333333333415,0.8,0.7583333333333334,25.0,0.0,0.0,0.0,30.371900826446282,76.73206148142427,55.37190082644628,29.58677685950413,55.78512396694214,50.879470147524515,68.59504132231406,41.15702479338844,48.9349810766973,29.58677685950413
CWEN-A,Utilities,Renewable Electricity,30.91,24.0493,4.8274,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,0.6752356469580119,31.2527,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,3.0,3.0,6.105652631086677,30.43478260869566,65.25974025974025,45.77922077922078,62.8514963297572,40.51383399209485,47.85093167701863,83.99209486166008,52.83751796943072,48.84824893550105,30.43478260869566
