Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
BMRN,Health Care,Biotechnology,56.08,20.4272,3.4359,62.41,TTM_YoY,62.41,,,12.39,8.84,19.89,0.2338461538461538,-12.1141,-0.04227941176470584,0.78125,0.75,32.0,0.0,0.0,0.0,70.40043290043289,59.251364577451525,53.78787878787878,15.606060606060606,8.00865800865801,41.03100884622624,42.803030303030305,25.681818181818183,37.96117071334463,8.00865800865801
BBT,Financials,Regional Banks,26.79,87.2584,1000000.0,16.71,TTM_YoY,16.71,-15.84,-6.29,,1.7000000000000002,,0.7145421903052065,,0.12727272727272732,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,1.3758312313689514,50.984812529663024,27.1669341894061,43.31804631965146,91.12588855767025,45.184694677452896,13.999082779179089,8.399449667507453,37.82764567546381,1.3758312313689514
CW,Industrials,Aerospace & Defense,636.65,50.1518,6.9096,16.04,TTM_YoY,16.04,17.7,8.09,9.51,18.15,17.97,0.991633216337634,81.2981,-0.044117647058823484,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,27.272727272727277,52.420160927582586,70.85561497326202,84.01069518716578,12.29946524064171,45.786171222949676,8.823529411764707,5.294117647058823,37.68776050777151,12.29946524064171
TGTX,Health Care,Biotechnology,29.54,9.8898,8.3186,,NA,,,,100.88,133.31,19.28,0.20094339622641505,-0.6725,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,63.31168831168831,72.07792207792208,78.4090909090909,22.51082251082251,43.01948051948052,56.89123376623377,37.71645021645021,22.629870129870127,37.52922077922078,22.51082251082251
CRM,Information Technology,Application Software,239.57,31.2757,5.6024,23.33,TTM_YoY,23.33,62.51,112.11,8.41,11.88,19.42,0.12135462422269297,-25.9535,-0.01315020455873761,0.7627118644067796,0.74609375,59.0,0.0,0.0,0.0,66.4094762008259,41.373200442967885,53.07541838730711,15.840655758065015,19.452292979787,39.41079061487668,49.64138230819387,29.78482938491632,37.48559836888461,15.840655758065015
VCEL,Health Care,Biotechnology,37.33,143.2325,7.2425,142.17,TTM_YoY,142.17,,,14.05,4.3,2.75,0.2396327014218009,-36.3729,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,30.790043290043293,66.9146433276868,28.733766233766232,8.3982683982684,43.01948051948052,37.30230095990966,62.824675324675326,37.69480519480519,37.38080180688877,8.3982683982684
UNH,Health Care,Managed Health Care,334.96,17.4102,0.7037,24.65,TTM_YoY,24.65,-4.99,1.6,10.48,18.6,6.03,0.2699591134064988,-38.397,-0.02083333333333337,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,81.5082644628099,52.87459575997126,53.56404958677686,12.603305785123968,25.619834710743806,45.88483650736615,5.578512396694215,3.347107438016529,37.377290693496235,12.603305785123968
TDG,Industrials,Aerospace & Defense,1423.84,38.1459,8.9598,20.23,TTM_YoY,20.23,33.79,23.91,11.21,37.11,47.04,0.5457209381566243,9.4647,-0.07692307692307698,0.7307692307692307,0.7016129032258065,26.0,0.0,0.0,0.0,32.085561497326196,61.35155846535724,94.91978609625669,27.647058823529406,5.080213903743315,43.08849351125327,22.45989304812834,13.475935828877004,37.16598197477802,5.080213903743315
MTSI,Information Technology,Semiconductors,215.01,1000000.0,16.3894,,NA,,,,32.58,-4.390000000000001,-6.56,0.9989325200152496,57.8518,0.045454545454545525,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,12.688713156002883,69.44444444444444,10.267035615298706,86.91451850330355,82.41073568176371,52.11990033908567,60.555954948478316,36.33357296908699,36.72197614881445,10.267035615298706
DASH,Consumer Discretionary,Specialized Consumer Services,213.13,108.5737,7.4158,,NA,,,,24.46,9.969999999999999,5.48,0.44373558800922364,29.1204,0.05494505494505497,0.7692307692307693,0.75,52.0,0.0,0.0,0.0,8.48527349228611,72.89621318373071,31.136044880785413,55.02540638723473,86.67601683029453,52.426321477019286,56.94249649368863,34.165497896213175,36.580617570643554,8.48527349228611
ROST,Consumer Discretionary,Apparel Retail,191.83,29.7525,2.8175,0.73,TTM_YoY,0.73,9.08,6.54,3.71,36.75,11.91,0.9725605487890245,28.6414,-0.05166666666666664,0.7083333333333334,0.6810344827586208,24.0,0.0,0.0,0.0,40.59139784946237,35.25487853444842,61.491935483870975,79.49365415124274,15.053763440860212,43.15513135645782,16.263440860215056,9.758064516129034,36.47571798839207,15.053763440860212
KTOS,Industrials,Aerospace & Defense,121.5,1010.6805,15.7329,22.41,TTM_YoY,22.41,,-1.16,14.0,1.2,1.59,0.9754147511493103,270.8791,-0.03754940711462451,0.8260869565217391,0.7767857142857143,23.0,0.0,0.0,0.0,6.8181818181818175,68.15974478151499,13.368983957219251,93.2620320855615,15.775401069518717,35.60253719159712,64.97326203208556,38.98395721925133,36.27882119712797,6.8181818181818175
REGN,Health Care,Biotechnology,754.14,17.4227,5.5981,3.37,TTM_YoY,3.37,-18.94,15.74,2.89,15.310000000000002,25.89,0.8056717614112344,9.158,-0.07189542483660127,0.7222222222222222,0.7012195121951219,36.0,0.0,0.0,0.0,64.77272727272728,29.197252023338976,63.85281385281385,55.23809523809524,3.463203463203463,40.71607378129117,26.731601731601728,16.038961038961038,35.78065123282515,3.463203463203463
XYL,Industrials,Industrial Machinery & Supplies & Components,140.09,35.809,3.8168,13.93,TTM_YoY,13.93,15.82,10.56,5.58,8.67,11.81,0.7364086892187808,21.3741,0.0,0.7037037037037037,0.6796875,27.0,0.0,0.0,0.0,38.46153846153847,52.334270091279436,40.67599067599067,38.04195804195804,39.97668997668997,41.994826046227914,18.181818181818183,10.90909090909091,35.77767901880051,38.04195804195804
PTCT,Health Care,Pharmaceuticals,77.29,8.0532,3.4026,,NA,,,,97.54,-351.90999999999997,49.23,0.8019398642095055,84.8601,-0.013833992094861691,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,75.21306818181819,73.9346590909091,51.5625,82.89772727272727,22.15909090909091,58.11647727272727,9.446022727272727,5.667613636363636,35.720028409090915,22.15909090909091
WAY,Health Care,Health Care Technology,29.87,52.6215,5.6263,,NA,,,,14.75,3.53,23.41,0.025120256547301035,-17.2395,-0.029999999999999916,0.92,0.8583333333333334,25.0,90.0,93.5,84.89281911636292,36.36363636363636,57.43801652892562,58.16115702479338,14.256198347107437,15.909090909090908,36.50826446280992,96.900826446281,92.09762351431377,35.719602204833016,14.256198347107437
VYX,Information Technology,IT Consulting & Other Services,10.94,1000000.0,0.5807,111.7,3Y,,111.7,11.25,-22.36,-4.08,0.42,0.47612359550561795,-16.3609,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,47.19626168224299,48.49465148378192,14.721095632751425,28.44904316866933,41.95872274143302,36.839438920413926,51.16822429906542,30.700934579439252,35.611738052218996,14.721095632751425
ITT,Industrials,Industrial Machinery & Supplies & Components,180.97,32.2548,4.0878,2.72,TTM_YoY,2.72,20.14,11.52,8.01,17.96,17.46,0.8239090014218529,26.0676,-0.016339869281045694,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,39.62703962703963,50.24834978106006,68.76456876456876,46.806526806526804,17.715617715617714,43.177875084417146,7.6923076923076925,4.615384615384615,35.465376990610636,17.715617715617714
FCFS,Financials,Consumer Finance,168.03,23.9414,2.1271,28.13,TTM_YoY,28.13,23.44,8.5,3.86,14.66,15.04,0.9806307027373138,52.6713,-0.0714285714285714,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,0.0,40.28297960882231,45.01635315588803,48.215299057995686,89.67843226270193,8.69746150645027,42.32905658055907,9.94590095713691,5.967540574282146,35.056753379303686,8.69746150645027
MIR,Information Technology,Electronic Equipment & Instruments,26.25,251.4069,7.3837,,NA,,,,7.81,1.68,5.45,0.7796684357389068,61.1418,0.007575757575757569,0.9166666666666666,0.8088235294117647,12.0,3.5,3.5,7.086385420848074,21.713395638629272,44.44444444444444,23.23047081643449,75.28348909657322,61.33956386292835,44.50507651011971,87.94392523364488,55.600909308526155,35.04318230235075,21.713395638629272
CIEN,Information Technology,Communications Equipment,238.38,281.4171,7.2774,48.52,TTM_YoY,48.52,-5.45,-18.18,18.79,4.45,4.13,0.8926481691204228,185.5534,-0.04166666666666663,0.7083333333333334,0.6810344827586208,24.0,0.0,0.0,0.0,25.588140509184658,73.87946238520951,30.84568190248025,89.90930435983611,9.24911376087657,41.861331053569444,10.538188849500484,6.32291330970029,34.753647504795616,9.24911376087657
GTES,Industrials,Industrial Machinery & Supplies & Components,22.79,24.595,1.704,9.06,TTM_YoY,9.06,-9.68,-20.82,-0.75,7.42,13.72,0.6880392373536885,11.8253,-0.04575163398692805,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,71.91142191142191,28.505762150621962,38.11188811188811,32.4009324009324,12.354312354312352,35.654532383504346,50.815850815850816,30.489510489510486,34.621528004705574,12.354312354312352
FANG,Energy,Oil & Gas Exploration & Production,153.73,10.3254,2.8205,-17.87,TTM_YoY,-17.87,8.32,60.55,60.29,10.89,35.69,0.5937968924679112,-13.4793,0.02631578947368418,0.9473684210526315,0.9011627906976744,38.0,90.0,93.5,84.89281911636292,50.426944971537,64.47587832787073,71.15749525616698,40.11385199240987,78.93738140417457,62.963486861020066,100.0,93.95712764654516,34.58110750906255,40.11385199240987
CYTK,Health Care,Biotechnology,64.6,1000000.0,89.9838,,NA,,,,2609.26,-131.19,-795.93,0.8468922486201101,35.5812,0.038461538461538436,0.8461538461538461,0.7983870967741936,26.0,0.0,0.0,0.0,4.274891774891776,73.53896103896103,3.1926406926406927,75.08658008658008,76.40692640692642,46.56601731601732,72.18614718614718,43.31168831168831,34.43636363636364,3.1926406926406927
OI,Materials,"Metal, Glass & Plastic Containers",15.91,1000000.0,0.3786,,NA,,,,-2.82,-12.2,4.62,0.980918831645384,52.6871,0.05555555555555558,0.7222222222222222,0.6847826086956522,18.0,0.0,0.0,0.0,51.44927536231884,39.2512077294686,23.67149758454106,81.64251207729468,73.42995169082126,53.47826086956522,26.08695652173913,15.652173913043477,34.434782608695656,23.67149758454106
PSTG,Information Technology,"Technology Hardware, Storage & Peripherals",70.57,180.7584,6.764,9.26,TTM_YoY,9.26,,,13.18,9.89,2.01,0.5457030049984941,11.5731,0.0,0.7037037037037037,0.6796875,27.0,0.0,0.0,0.0,31.42056074766355,50.992063492063494,33.20895785575736,46.47214063195371,42.280373831775705,40.665230971833864,15.476635514018694,9.285981308411216,34.389381039149335,31.42056074766355
AR,Energy,Oil & Gas Exploration & Production,31.94,18.2989,1.9915,1727.74,TTM_YoY,1727.74,,,15.67,7.580000000000001,11.8,0.19041233657391887,-15.1697,-0.034482758620689724,0.7586206896551724,0.7279411764705882,29.0,0.0,0.0,0.0,45.16129032258064,82.21062618595826,33.15939278937381,20.417457305502843,18.311195445920305,39.74667931688805,19.165085388994306,11.499051233396584,34.09715370018976,18.311195445920305
SLB,Energy,Oil & Gas Equipment & Services,46.97,19.2366,1.9893,-16.71,TTM_YoY,-16.71,33.08,,-2.08,16.84,13.97,0.954559133313271,17.8079,0.038123167155425186,0.9090909090909091,0.861842105263158,33.0,90.0,93.5,84.89281911636292,40.55299539170507,39.57373271889401,64.57373271889401,83.2258064516129,83.87096774193549,62.39170506912443,95.39170506912443,91.19215068801982,34.075897096451754,39.57373271889401
EMR,Industrials,Electrical Components & Equipment,148.15,35.8724,4.5639,17.95,TTM_YoY,17.95,-9.28,4.56,2.99,11.48,18.11,0.9647926502996775,23.6748,-0.05042016806722682,0.7142857142857143,0.69375,35.0,0.0,0.0,0.0,29.3103448275862,41.650518350486124,55.32915360501567,60.81504702194357,11.912225705329153,37.35831683624142,33.542319749216304,20.12539184952978,33.911731838899094,11.912225705329153
GKOS,Health Care,Health Care Equipment,104.43,1000000.0,12.6124,,NA,,,,30.38,-11.43,-18.82,0.3453340695748206,-29.4153,0.045454545454545414,0.8636363636363636,0.8055555555555556,22.0,63.5,63.5,73.64467910797579,8.968058968058967,69.65601965601967,11.670761670761673,17.764127764127764,70.27027027027027,38.291154791154796,72.35872235872236,72.87310505842373,33.90565863345644,8.968058968058967
BA,Industrials,Aerospace & Defense,242.61,1000000.0,2.3713,,NA,,,,10.18,2402.16,-10.24,0.9595856557300975,45.2581,-0.015103338632750374,0.8378378378378378,0.8035714285714285,37.0,3.5,3.5,7.086385420848074,31.885026737967916,54.81283422459893,52.00534759358289,64.59893048128343,20.855614973262032,42.64438502673797,87.70053475935828,55.454875023954195,33.90486226963591,20.855614973262032
DAL,Industrials,Passenger Airlines,68.49,9.7775,0.7195,-1.51,TTM_YoY,-1.51,130.29,-6.08,4.33,27.639999999999997,9.6,0.8784645413142484,3.3188,0.014336917562724039,0.9032258064516129,0.8541666666666667,31.0,90.0,93.5,84.89281911636292,82.5174825174825,35.443761845631,66.95804195804195,47.692307692307686,71.32867132867133,61.96987125024508,94.75524475524475,90.81027449969201,33.86897595006724,35.443761845631
VRTX,Health Care,Biotechnology,449.53,31.3892,9.8401,,NA,,,,10.33,21.81,34.06,0.5536963990329559,9.1993,0.02564102564102555,0.6666666666666666,0.6534090909090908,39.0,0.0,0.0,0.0,39.015151515151516,42.6948051948052,77.05627705627705,45.649350649350644,68.93939393939394,55.83549783549783,4.004329004329005,2.402597402597403,33.86168831168831,39.015151515151516
LKQ,Consumer Discretionary,Distributors,33.27,12.2364,0.6109,0.78,TTM_YoY,0.78,-10.62,8.49,-3.71,11.04,8.19,0.308176100628931,-10.7804,-0.01666666666666672,0.7333333333333333,0.6875,15.0,0.0,0.0,0.0,79.98533724340176,29.037688715108068,39.14956011730205,19.967790010095666,23.607038123167158,38.53144524746851,20.67448680351906,12.404692082111435,33.3060946143971,19.967790010095666
ORA,Utilities,Renewable Electricity,119.72,54.8953,7.7534,11.74,TTM_YoY,11.74,22.73,3.42,6.07,5.390000000000001,18.61,0.9297936990244683,81.1195,0.0,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,0.0,1.9762845849802368,66.00790513833992,28.458498023715414,98.41897233201581,18.181818181818183,38.59683794466403,16.20553359683794,9.723320158102764,32.82213438735178,1.9762845849802368
RGEN,Health Care,Biotechnology,162.03,5204.546,12.7781,,NA,,,,14.91,0.09,0.11,0.7424423354911696,3.5005,0.04365079365079361,0.8214285714285714,0.7803030303030304,28.0,0.0,0.0,0.0,18.127705627705637,51.785714285714285,20.670995670995673,43.85281385281385,79.87012987012987,44.66233766233766,66.01731601731602,39.61038961038961,32.73896103896104,18.127705627705637
FOUR,Financials,Transaction & Payment Processing Services,67.11,30.53,1.5334,25.79,TTM_YoY,25.79,,,23.16,15.989999999999998,7.65,0.088727931190584,-34.3025,-0.027093596059113323,0.7586206896551724,0.7279411764705882,29.0,0.0,0.0,0.0,47.411717495987155,67.19646632437329,34.86338100102145,5.342550707719247,10.79454253611557,33.39433120446316,46.3884430176565,27.833065810593897,32.2820781256893,5.342550707719247
SCHL,Consumer Discretionary,Publishing,33.9,1000000.0,0.5404,,NA,,,,2.53,-0.37,1.25,0.952706253284288,70.4374,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,45.77419354838709,44.03225806451613,15.74193548387097,92.20729772607086,46.12903225806452,46.473030142781596,47.483870967741936,28.49032258064516,32.15736647276573,15.74193548387097
KN,Information Technology,Electronic Components,24.0,47.7831,3.4744,,NA,,,,-24.42,5.54,10.44,0.9566626164439044,22.5741,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,57.90797987059669,27.655677655677657,38.95866961463858,67.51258087706685,38.73112868439971,44.714134730842545,58.770668583752695,35.26240115025161,32.11784101104327,27.655677655677657
ARWR,Health Care,Biotechnology,65.91,1000000.0,10.6571,,NA,,,,23258.15,-0.38,11.86,0.8385176365530584,265.1524,0.0,0.75,0.7100000000000001,20.0,0.0,0.0,0.0,14.123376623376627,75.0,32.9004329004329,89.95670995670996,43.01948051948052,48.65313852813853,30.1948051948052,18.11688311688312,31.909415584415584,14.123376623376627
CMG,Consumer Discretionary,Restaurants,40.59,33.9133,4.4209,5.47,TTM_YoY,5.47,34.5,35.11,7.31,44.230000000000004,16.38,0.36351441985244815,-28.0829,-0.04878048780487809,0.7073170731707317,0.6902173913043478,41.0,0.0,0.0,0.0,22.87390029325514,56.92407950472466,74.26686217008798,14.573818566415076,13.343108504398826,36.33481830467553,23.607038123167158,14.164222873900295,31.900699218520483,13.343108504398826
MORN,Financials,Financial Exchanges & Data,220.0,23.6241,3.7082,16.18,TTM_YoY,16.18,24.44,19.52,7.76,23.66,22.34,0.129280759152906,-32.2191,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,40.21175453759724,39.345828590014634,59.42680914591027,6.623713365286399,28.673292999135697,35.95875870928131,25.453759723422642,15.272255834053585,31.82145813423577,6.623713365286399
DVN,Energy,Oil & Gas Exploration & Production,37.92,8.4993,1.3228,-21.16,TTM_YoY,-21.16,2.53,,11.4,18.29,23.41,0.9260969976905311,1.9903,0.08571428571428574,0.7714285714285715,0.74375,35.0,0.0,0.0,0.0,76.42314990512335,43.63943035669791,74.52561669829221,78.08349146110058,94.30740037950665,74.20701320606445,32.63757115749525,19.58254269449715,31.641059551875493,43.63943035669791
TDS,Communication Services,Integrated Telecommunication Services,44.34,1000000.0,1.2207,,NA,,,,-22.79,-1.16,1.11,0.9725174056430927,29.1582,0.0357142857142857,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,37.87878787878789,31.70995670995671,20.995670995670995,83.54978354978354,78.35497835497836,50.23809523809524,15.584415584415584,9.35064935064935,31.545454545454554,20.995670995670995
ALGM,Information Technology,Semiconductors,32.25,1000000.0,7.5725,,NA,,,,-7.23,-3.04,-1.23,0.719075668328047,33.5938,0.0,0.8888888888888888,0.8152173913043478,18.0,90.0,93.5,84.89281911636292,28.612508986340767,30.555555555555557,16.03705763465947,50.515901543938924,34.79511143062545,31.317187524558356,83.75269590222861,84.20874518788233,31.42162429291736,16.03705763465947
TWLO,Information Technology,Systems Software,123.03,275.8073,3.7865,,NA,,,,12.84,0.84,2.21,0.6114887557430346,13.1935,0.006756756756756799,0.7567567567567568,0.7321428571428572,37.0,0.0,0.0,0.0,40.7543391188251,45.91836734693878,18.76180819709298,62.62826625977493,61.48197596795727,45.85163686352692,40.7543391188251,24.45260347129506,31.17887263881041,18.76180819709298
NX,Industrials,Building Products,18.05,1000000.0,0.4427,,NA,,,,43.81,-29.360000000000003,-10.55,0.509818181818182,-21.1446,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,48.275862068965516,74.05956112852665,4.075235109717868,27.711598746081506,41.69278996865204,39.862068965517246,80.4075235109718,48.244514106583075,31.15391849529781,4.075235109717868
RRX,Industrials,Electrical Components & Equipment,155.29,39.7332,1.7409,22.22,TTM_YoY,22.22,-15.14,-12.27,-4.99,3.94,10.98,0.8383086187916854,-0.0772,-0.05882352941176472,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,0.0,47.17868338557993,37.86150604149315,29.467084639498438,36.426332288401255,7.836990595611285,30.32465230547731,55.79937304075236,33.479623824451416,30.955646609272133,7.836990595611285
PB,Financials,Regional Banks,72.44,12.7372,4.87895,19.13,TTM_YoY,19.13,-3.42,2.2,32.39158,7.06,52.00822,0.5245561448005533,-6.6495,0.0,0.6956521739130435,0.6696428571428571,23.0,0.0,0.0,0.0,37.39967897271268,44.431710316261814,60.53365357889837,13.881081799420482,28.47970648933731,37.67509746582198,6.37468470534281,3.824810823205686,30.90504013729872,13.881081799420482
AORT,Health Care,Health Care Equipment,42.5,1000000.0,4.8087,,NA,,,,9.81,-2.56,4.63,0.7812024353120244,43.1941,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,31.879606879606882,47.17444717444718,24.877149877149876,77.93611793611794,35.319410319410316,41.306511056511056,60.13513513513513,36.081081081081074,30.1960687960688,24.877149877149876
HZO,Consumer Discretionary,Specialty Stores,28.38,1000000.0,0.2607,,NA,,,,-5.01,-3.27,1.47,0.7017650639074862,7.2968,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,48.86363636363636,30.93841642228739,15.6158357771261,45.36079996154031,73.60703812316716,44.2894572376328,39.14956011730205,23.48973607038123,30.097134753136864,15.6158357771261
SITM,Information Technology,Semiconductors,349.2,1000000.0,32.3794,,NA,,,,59.04,-7.88,-32.6,0.8641712746349071,49.897,0.0267857142857143,0.8125,0.75,16.0,0.0,0.0,0.0,4.361370716510904,73.22954822954821,4.255117127626385,67.6101468624833,65.27677929547087,42.829924067977316,48.154804696860765,28.89288281811646,30.031886863503857,4.255117127626385
SYNA,Information Technology,Semiconductors,91.47,1000000.0,3.1502,,NA,,,,14.84,-3.71,-8.7,0.9529016786570744,21.7814,0.02777777777777779,0.75,0.7100000000000001,20.0,0.0,0.0,0.0,45.08746705008387,50.15262515262515,10.27155704461294,60.742186162746904,68.32015336688232,47.29369611559701,18.308171579199612,10.984902947519767,30.02395311148617,10.27155704461294
IQV,Health Care,Life Sciences Tools & Services,241.35,32.0358,2.5844,-4.41,TTM_YoY,-4.41,14.76,50.96,3.85,21.4,13.69,0.9493327402135232,21.9186,0.06896551724137934,0.8275862068965517,0.7867647058823529,29.0,0.0,0.0,0.0,63.09090909090908,37.594861660079054,65.36363636363637,78.76363636363638,80.18181818181819,65.06988142292491,66.54545454545455,39.92727272727273,30.020679841897238,37.594861660079054
BANC,Financials,Regional Banks,20.31,15.097,1.98464,-13.67,3Y,,-13.67,9.89,26.60258,5.99,39.88023,0.9596069868995633,28.8706,0.11764705882352944,0.8823529411764706,0.8068181818181818,17.0,63.5,63.5,73.64467910797579,61.728961247420315,23.293971394054452,38.372217502935804,85.11547341101915,88.16785141022702,59.48831389309174,90.20866773675763,83.5830722852449,30.0,23.293971394054452
WYNN,Consumer Discretionary,Casinos & Gaming,116.88,24.237,1.7188,-44.5,TTM_YoY,-44.5,,31.64,-0.26,-244.74999999999997,16.98,0.743198502950914,42.8851,0.08153846153846156,0.9615384615384616,0.8951612903225807,26.0,90.0,93.5,84.89281911636292,58.13172043010752,16.860812425328554,35.75268817204301,74.80081085845232,89.11290322580645,55.647391640715284,98.65591397849462,93.15067603364193,30.0,16.860812425328554
MTDR,Energy,Oil & Gas Exploration & Production,43.59,6.7861,1.3883,-17.4,TTM_YoY,-17.4,13.29,56.93,13.29,14.71,35.19,0.29111072604401333,-30.5117,0.003968253968254065,0.8928571428571429,0.840909090909091,28.0,90.0,93.5,84.89281911636292,77.3719165085389,54.53874609472332,80.31309297912713,14.269449715370019,49.05123339658444,56.84797692292949,84.62998102466793,84.73511626134592,30.0,14.269449715370019
THC,Health Care,Health Care Facilities,195.19,12.7264,0.8263,-53.32,TTM_YoY,-53.32,57.18,,-0.56,33.61,16.67,0.755511717294548,52.9343,0.0714285714285714,0.8571428571428571,0.8106060606060607,28.0,63.5,63.5,73.64467910797579,85.01683501683502,18.95159322695554,78.78787878787878,77.5084175084175,89.8989898989899,70.65227150734397,76.5993265993266,75.41746760278627,30.0,18.95159322695554
GXO,Industrials,Air Freight & Logistics,56.93,73.2371,0.5045,-14.44,TTM_YoY,-14.44,-5.46,16.39,16.94,3.0300000000000002,1.95,0.9611474219317356,30.7233,0.09047619047619049,0.9,0.8300000000000001,20.0,33.5,33.5,50.514970673228774,51.948051948051955,53.89812679532305,13.852813852813853,69.35064935064935,87.87878787878786,56.31209289153213,94.8051948051948,77.0891051524084,30.0,13.852813852813853
FLEX,Information Technology,Electronic Manufacturing Services,63.83,26.9196,0.8955,-37.17,TTM_YoY,-37.17,2.8,65.05,-43.22,16.77,4.73,0.8219061770324771,58.8601,0.05555555555555547,0.8888888888888888,0.8152173913043478,18.0,63.5,63.5,73.64467910797579,78.42679127725856,16.666666666666668,52.473108799153586,71.43190921228305,85.98130841121495,61.723426833261954,90.26479750778816,83.6167501478632,30.0,16.666666666666668
PFGC,Consumer Staples,Food Distributors,94.2,45.2002,0.2267,-23.45,TTM_YoY,-23.45,42.72,,10.55,7.39,1.27,0.6347312753658838,9.0656,0.08658008658008653,0.9047619047619048,0.8365384615384617,21.0,63.5,63.5,73.64467910797579,47.72727272727273,56.06060606060606,21.59090909090909,49.621212121212125,88.25757575757575,54.583333333333336,88.63636363636364,82.6396898250085,30.0,21.59090909090909
COLL,Health Care,Pharmaceuticals,46.57,25.4351,1.9635,-21.82,TTM_YoY,-21.82,-0.62,,26.34,24.09,20.74,0.8469840256054811,40.3556,0.015151515151515138,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,69.0340909090909,53.45431214317084,70.66761363636363,73.23863636363636,66.47727272727273,66.23631697408871,57.74147727272727,34.64488636363636,29.959015425999123,53.45431214317084
ECPG,Financials,Consumer Finance,55.13,1000000.0,0.8008,,NA,,,,12.05,-5.25,19.94,0.914686652846436,17.2979,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,43.3832709113608,47.76936026936027,27.25854046078765,62.25664888586236,33.16687473990845,41.312450346158215,57.22014148980441,34.332084893882644,29.937282941777326,27.25854046078765
CRC,Energy,Oil & Gas Exploration & Production,48.31,11.2326,1.1909,-32.47,TTM_YoY,-32.47,-14.43,,18.87,11.05,17.06,0.631924198250729,-15.0756,0.006535947712418277,0.8888888888888888,0.8152173913043478,18.0,90.0,93.5,84.89281911636292,75.90132827324479,49.78149617618308,53.36812144212524,39.146110056926,53.88994307400379,55.15459145535047,73.05502846299811,77.79014472434403,29.840851054574593,39.146110056926
TRMB,Information Technology,Electronic Equipment & Instruments,79.76,52.807,5.2442,-86.65,TTM_YoY,-86.65,46.45,24.51,3.08,6.32,15.11,0.7762359063313098,11.4589,0.06349206349206349,0.9523809523809523,0.875,21.0,90.0,93.5,84.89281911636292,45.623052959501564,11.575963718820862,46.67019338153177,52.36760124610592,90.65420560747664,51.29253360075589,98.75389408099689,93.20946409514329,29.837959849816684,11.575963718820862
SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",387.81,1000000.0,7.3052,,NA,,,,,-17.51,-19.18,0.9641321672046396,,0.05076923076923068,0.7307692307692307,0.7016129032258065,26.0,0.0,0.0,0.0,19.38317757009345,50.0,6.257097513666021,65.40934579439252,82.05607476635515,45.45347557749956,28.07476635514019,16.844859813084113,29.798814318462355,6.257097513666021
AX,Financials,Regional Banks,92.0,12.0374,2.35138,-7.88,TTM_YoY,-7.88,24.22,20.58,78.88815,16.34,49.6028,0.9494183105715731,37.4813,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,67.87434074753497,56.87056402899426,85.90050933550131,91.17112422088346,28.47970648933731,62.924678077872954,75.18917679431323,45.11350607658793,29.68122183880798,28.47970648933731
TPL,Energy,Oil & Gas Exploration & Production,326.93,47.349,29.2034,6.18,TTM_YoY,6.18,19.32,7.56,12.48,38.14,75.8,0.03890576478850598,-75.3875,-0.08333333333333337,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,6.214421252371915,61.210300346922736,99.05123339658445,4.838709677419355,6.736242884250474,35.70505817185135,8.633776091081593,5.180265654648956,29.60009966841087,4.838709677419355
